run,thisN,thisTrialN,thisRepN,scene_stimulus,scene_cat,scene_label,item_stimulus,item_cat,item_type,congruency,key_resp_congruency.keys,key_resp_congruency.corr,key_resp_congruency.rt,key_resp_congruency.duration,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,between_run_inst.thisRepN,between_run_inst.thisTrialN,between_run_inst.thisN,between_run_inst.thisIndex,thisRow.t,notes,piloting,get_relatedness_keys.started,get_relatedness_keys.stopped,instructions_screen.started,text_instructions.started,key_welcome.started,instructions_screen.stopped,key_welcome.keys,key_welcome.rt,key_welcome.duration,instruction_keys.started,text_keys.started,key_resp_keysInst.started,instruction_keys.stopped,key_resp_keysInst.keys,key_resp_keysInst.rt,key_resp_keysInst.duration,scene_names_reminder.started,text_reminder.started,image1.started,image2.started,image3.started,image4.started,textbox1.started,textbox2.started,textbox3.started,textbox4.started,key_reminder.started,scene_names_reminder.stopped,key_reminder.keys,key_reminder.rt,key_reminder.duration,blank2000.started,text_2.started,text_2.stopped,blank2000.stopped,get_run_stim_list.started,get_run_stim_list.stopped,scene_item_presentation.started,image_scene.started,image_item.started,scene_item_presentation.stopped,congruency_response.started,text_congruency.started,key_resp_congruency.started,text_congruency.stopped,key_resp_congruency.stopped,congruency_response.stopped,trials.key_resp_congruency.keys,trials.key_resp_congruency.corr,blank1000.started,text.started,text.stopped,blank1000.stopped,trials.key_resp_congruency.rt,trials.key_resp_congruency.duration,image_scene.stopped,image_item.stopped,is_last_run.started,is_last_run.stopped,between_run_pause.started,text_run_pause.started,text_relatedness_pause.started,key_resp_next_run.started,between_run_pause.stopped,between_run_inst.key_resp_next_run.keys,between_run_inst.key_resp_next_run.rt,between_run_inst.key_resp_next_run.duration,end_screen.started,text_end.started,key_end.started,end_screen.stopped,key_end.keys,key_end.rt,key_end.duration,participant,session,delay,group,date,expName,expVersion,psychopyVersion,frameRate,expStart,
2,35,35,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_object_14.png,Undersea,object,si,p,1,0.35864410002250224,None,0,1,1,1,0,35,35,35,,,,,483.356363400002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.3450326999882,483.356363400002,483.356363400002,485.34123580000596,485.3412804999971,485.3495158999576,485.3495158999576,,,485.7168313000002,p,1,485.7168889999739,485.7242714999593,486.73973410000326,486.7080722999526,0.35864410002250224,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
2,36,36,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/undersea_object_9.png,Undersea,object,sc,p,0,0.5593410999863409,None,0,1,1,1,0,36,36,36,,,,,486.73973410000326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.72929009998916,486.73973410000326,486.73973410000326,488.7253650999628,488.7254594999831,488.73251229996094,488.73251229996094,,,489.29967769997893,p,0,489.29973709996557,489.3073202999658,490.3237838000059,490.2922969000065,0.5593410999863409,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
2,37,37,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_object_18.png,Jungle,object,sc,q,1,0.5521696000359952,None,0,1,1,1,0,37,37,37,,,,,490.3237838000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.31387809995795,490.3237838000059,490.3237838000059,492.3003333999659,492.30042819998926,492.3079610999557,492.3079610999557,,,492.86720629996853,q,1,492.8672627999913,492.8745639999979,493.89068670000415,493.85822090000147,0.5521696000359952,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
2,38,38,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/undersea_object_2.png,Undersea,object,sc,q,1,0.5605909000150859,None,0,1,1,1,0,38,38,38,,,,,493.89068670000415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.8818999999785,493.89068670000415,493.89068670000415,495.87532719998853,495.87542259995826,495.88289519998943,495.88289519998943,,,496.4501549999695,q,1,496.45021419995464,496.45754539995687,497.4732609000057,497.44156159996055,0.5605909000150859,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
2,39,39,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_object_4.png,Undersea,object,si,p,1,0.5858700000098906,None,0,1,1,1,0,39,39,39,,,,,497.4732609000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.4620103999623,497.4732609000057,497.4732609000057,499.4503780999803,499.45047219999833,499.4576697999728,499.4576697999728,,,500.0501961999689,p,1,500.050252999994,500.0577952999738,501.06627359997947,501.041663699958,0.5858700000098906,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
2,40,40,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_object_6.png,Jungle,object,si,p,1,0.5538462000549771,None,0,1,1,1,0,40,40,40,,,,,501.06627359997947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.0603921999573,501.06627359997947,501.06627359997947,503.05024869996123,503.0502893999801,503.0580285000033,503.0580285000033,,,503.6166744999937,p,1,503.6167321999674,503.6246261000051,504.6406303999829,504.6082830999512,0.5538462000549771,None,503.0580285000033,503.0580285000033,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
2,41,41,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_animal_8.png,Jungle,animal,sc,q,1,0.7793803000240587,None,0,1,1,1,0,41,41,41,,,,,504.6406303999829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.6301145000034,504.6406303999829,504.6406303999829,506.6168801999884,506.61692399997264,506.62468289997196,506.62468289997196,,,507.409003299952,q,1,507.4090607999824,507.41625009995187,508.432703199971,508.39991290000034,0.7793803000240587,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
2,42,42,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/jungle_object_12.png,Jungle,object,si,p,1,0.6592667000368237,None,0,1,1,1,0,42,42,42,,,,,508.432703199971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.4265146999969,508.432703199971,508.432703199971,510.4172122000018,510.41730889998144,510.42473839997547,510.42473839997547,,,511.09220039995853,p,1,511.09225749998586,511.099683599954,512.1243597999564,512.0836270999862,0.6592667000368237,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
2,43,43,0,stimuli/scenes/scene_J2.jpg,Jungle,Negvi,stimuli/items/jungle_animal_20.png,Jungle,animal,sc,q,1,0.9754577000276186,None,0,1,1,1,0,43,43,43,,,,,512.1243597999564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.1127348999726,512.1243597999564,512.1243597999564,514.1005770000047,514.1006714999676,514.1079744999879,514.1079744999879,,,515.0842190999538,q,1,515.0842780999956,515.0912975999527,516.1074538999819,516.0755003999802,0.9754577000276186,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
2,44,44,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_animal_14.png,Undersea,animal,si,p,1,0.8887078000116162,None,0,1,1,1,0,44,44,44,,,,,516.1074538999819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.0958737999899,516.1074538999819,516.1074538999819,518.0923930999706,518.0924639999866,518.0994289999944,518.0994289999944,,,518.9921387999784,p,1,518.9922006999841,518.9998782000039,520.0163901000051,519.9838885999634,0.8887078000116162,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
2,45,45,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/jungle_object_16.png,Jungle,object,si,p,1,0.3002332000178285,None,0,1,1,1,0,45,45,45,,,,,520.0163901000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.0091882999986,520.0163901000051,520.0163901000051,521.9923828999745,521.9924708000035,521.9998382999911,521.9998382999911,,,522.3087587999762,p,1,522.3088151999982,522.3165983000072,523.3333373999922,523.3003730999772,0.3002332000178285,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
2,46,46,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_object_5.png,Undersea,object,si,p,1,0.4871288999565877,None,0,1,1,1,0,46,46,46,,,,,523.3333373999922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.3278784999857,523.3333373999922,523.3333373999922,525.3089553999598,525.3090002999525,525.3166204000008,525.3166204000008,,,525.8093007999705,p,1,525.8093601999572,525.8164803999825,526.8326430000016,526.8004142999998,0.4871288999565877,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
2,47,47,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/undersea_object_12.png,Undersea,object,sc,q,1,0.41899420000845566,None,0,1,1,1,0,47,47,47,,,,,526.8326430000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.8229695999762,526.8326430000016,526.8326430000016,528.817852899956,528.8179477999802,528.8249797999742,528.8249797999742,,,529.251166299975,q,1,529.2512225999963,529.2581922999816,530.2739067999646,530.2421522999648,0.41899420000845566,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
2,48,48,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_animal_14.png,Jungle,animal,sc,q,1,0.657002400024794,None,0,1,1,1,0,48,48,48,,,,,530.2739067999646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.2626707999734,530.2739067999646,530.2739067999646,532.258941099979,532.2589841999579,532.2669290999766,532.2669290999766,,,532.9255211999989,q,1,532.9255776999635,532.933072099986,533.9495806999621,533.9169884999865,0.657002400024794,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
2,49,49,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/jungle_animal_10.png,Jungle,animal,si,p,1,0.5739792000385933,None,0,1,1,1,0,49,49,49,,,,,533.9495806999621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.9399810999748,533.9495806999621,533.9495806999621,535.9257705999771,535.9258370999596,535.9334449999733,535.9334449999733,,,536.5090789999813,p,1,536.509137099958,536.5169013999985,537.5328693999909,537.5006758999662,0.5739792000385933,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
2,50,50,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_object_4.png,Jungle,object,si,p,1,0.687928200000897,None,0,1,1,1,0,50,50,50,,,,,537.5328693999909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.5234955999767,537.5328693999909,537.5328693999909,539.5092729000025,539.5093176999944,539.5167335000006,539.5167335000006,,,540.209331399994,p,1,540.2093886999646,540.2167789999512,541.2317630999605,541.2005013999878,0.687928200000897,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
2,51,51,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/undersea_animal_7.png,Undersea,animal,sc,q,1,0.7708201999776065,None,0,1,1,1,0,51,51,51,,,,,541.2317630999605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.2211665000068,541.2317630999605,541.2317630999605,543.2177257000003,543.2178186999517,543.2252295999788,543.2252295999788,,,544.0010902999784,q,1,544.0011469000019,544.0085097999545,545.025307999982,544.9921305999742,0.7708201999776065,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
2,52,52,0,stimuli/scenes/scene_J2.jpg,Jungle,Negvi,stimuli/items/jungle_animal_16.png,Jungle,animal,sc,q,1,0.8989183999947272,None,0,1,1,1,0,52,52,52,,,,,545.025307999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.0187874999829,545.025307999982,545.025307999982,547.0090779999737,547.0091224999633,547.0171553999535,547.0171553999535,,,547.9172873999923,q,1,547.9173438999569,547.9253128999844,548.9412761999993,548.9090037999558,0.8989183999947272,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
2,53,53,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_object_17.png,Jungle,object,si,p,1,0.28691139997681603,None,0,1,1,1,0,53,53,53,,,,,548.9412761999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.9306804999942,548.9412761999993,548.9412761999993,550.9176790000056,550.9177795999567,550.9252551999525,550.9252551999525,,,551.2174731999985,p,1,551.2175286999554,551.2252703999984,552.2415535000036,552.2091238999856,0.28691139997681603,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
2,54,54,0,stimuli/scenes/scene_J2.jpg,Jungle,Negvi,stimuli/items/undersea_animal_18.png,Undersea,animal,si,p,1,0.9069526999955997,None,0,1,1,1,0,54,54,54,,,,,552.2415535000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.2318302000058,552.2415535000036,552.2415535000036,554.2177084999857,554.2178017999977,554.2252187999547,554.2252187999547,,,555.1343272000086,p,1,555.1343852999853,555.1420477000065,556.1660545999766,556.1256919999723,0.9069526999955997,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
2,55,55,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/jungle_animal_17.png,Jungle,animal,si,p,1,0.6296787000028417,None,0,1,1,1,0,55,55,55,,,,,556.1660545999766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.1552486,556.1660545999766,556.1660545999766,558.1426342999912,558.1426774999709,558.150421999977,558.150421999977,,,558.7847443000064,p,1,558.7848013999755,558.7920260999817,559.8081583000021,559.7754208999686,0.6296787000028417,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
2,56,56,0,stimuli/scenes/scene_J2.jpg,Jungle,Negvi,stimuli/items/jungle_animal_6.png,Jungle,animal,sc,q,1,0.4193917000084184,None,0,1,1,1,0,56,56,56,,,,,559.8081583000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.7972762999707,559.8081583000021,559.8081583000021,561.7929934999556,561.7930895999889,561.8003101999639,561.8003101999639,,,562.2262621999835,q,1,562.2263189000078,562.2335873999982,563.2582836999791,563.2177324999939,0.4193917000084184,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
2,57,57,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_animal_2.png,Jungle,animal,sc,q,1,0.2984891000087373,None,0,1,1,1,0,57,57,57,,,,,563.2582836999791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.2465881999815,563.2582836999791,563.2582836999791,565.226428999973,565.2265240999986,565.2337005999871,565.2337005999871,,,565.5341619999963,q,1,565.5342180999578,565.5422707999824,566.5583944999962,566.5261731999926,0.2984891000087373,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
2,58,58,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_animal_5.png,Jungle,animal,si,p,1,0.5577086000121199,None,0,1,1,1,0,58,58,58,,,,,566.5583944999962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.5498887999565,566.5583944999962,566.5583944999962,568.5345229000086,568.5345663999906,568.5422797999927,568.5422797999927,,,569.1011830999632,p,1,569.1012405999936,569.108979099954,570.1253308999585,570.0926245999872,0.5577086000121199,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
2,59,59,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/jungle_animal_7.png,Jungle,animal,si,p,1,0.5659693999914452,None,0,1,1,1,0,59,59,59,,,,,570.1253308999585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.1176903999876,570.1253308999585,570.1253308999585,572.1097338999971,572.1097777999821,572.1175371999852,572.1175371999852,,,572.6845549999853,p,1,572.684612699959,572.6924497999717,573.7167580999667,573.6760921999812,0.5659693999914452,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
2,60,60,0,stimuli/scenes/scene_J2.jpg,Jungle,Negvi,stimuli/items/undersea_object_16.png,Undersea,object,si,p,1,0.6870619000401348,None,0,1,1,1,0,60,60,60,,,,,573.7167580999667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.7047733999789,573.7167580999667,573.7167580999667,575.6848794999532,575.6849738999736,575.6923745999811,575.6923745999811,,,576.3846467999974,p,1,576.3847037999658,576.3924690999556,577.4079997999943,577.3761805999675,0.6870619000401348,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
2,61,61,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/jungle_object_8.png,Jungle,object,si,p,1,0.7640670000109822,None,0,1,1,1,0,61,61,61,,,,,577.4079997999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.3968724999577,577.4079997999943,577.4079997999943,579.384849199967,579.3849379000021,579.3923521999968,579.3923521999968,,,580.1599567999947,p,1,580.1600147999707,580.1673118000035,581.1828487999737,581.1509381000069,0.7640670000109822,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
2,62,62,0,stimuli/scenes/scene_J2.jpg,Jungle,Negvi,stimuli/items/jungle_object_19.png,Jungle,object,sc,None,0,,,0,1,1,1,0,62,62,62,,,,,581.1828487999737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.1714309999952,581.1828487999737,581.1828487999737,583.1683186999871,583.1684131000075,583.1761055999668,583.1761055999668,584.1672651999979,584.1672651999979,584.1596447000047,None,0,584.159690600005,584.1672651999979,585.1844954999979,585.1512059000088,,,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
2,63,63,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_object_2.png,Jungle,object,sc,q,1,0.2922384000266902,None,0,1,1,1,0,63,63,63,,,,,585.1844954999979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.178983299993,585.1844954999979,585.1844954999979,587.1684070999618,587.1685016999836,587.175630099955,587.175630099955,,,587.4766350999707,q,1,587.4766928000026,587.4841119999764,588.5000944999629,588.4678183000069,0.2922384000266902,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
2,64,64,0,stimuli/scenes/scene_J2.jpg,Jungle,Negvi,stimuli/items/jungle_object_11.png,Jungle,object,sc,q,1,0.3511735000065528,None,0,1,1,1,0,64,64,64,,,,,588.5000944999629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.4891408999683,588.5000944999629,588.5000944999629,590.4849326999974,590.4850273999618,590.4923456999823,590.4923456999823,,,590.8521347999922,q,1,590.8521926999674,590.8595915999613,591.8755624999758,591.8430550000048,0.3511735000065528,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
2,65,65,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_object_3.png,Jungle,object,sc,q,1,0.7373080999823287,None,0,1,1,1,0,65,65,65,,,,,591.8755624999758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.8646516999579,591.8755624999758,591.8755624999758,593.8600366999744,593.8600796999526,593.8676550000091,593.8676550000091,,,594.6100124999648,q,1,594.6100707000005,594.6179843999562,595.633803499979,595.6011724999989,0.7373080999823287,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
2,66,66,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/undersea_animal_2.png,Undersea,animal,sc,q,1,0.3704549999674782,None,0,1,1,1,0,66,66,66,,,,,595.633803499979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.6250797999674,595.633803499979,595.633803499979,597.6183799999999,597.6184629999916,597.6257489999989,597.6257489999989,,,598.001614299952,q,1,598.0016697999672,598.0093059999635,599.0254565000068,598.992593700008,0.3704549999674782,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
2,67,67,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/jungle_animal_19.png,Jungle,animal,si,p,1,0.25863749999552965,None,0,1,1,1,0,67,67,67,,,,,599.0254565000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.0176415999886,599.0254565000068,599.0254565000068,601.0096943999524,601.0097391000018,601.0174462999566,601.0174462999566,,,601.2846467999625,p,1,601.2847035999876,601.2925877000089,602.3012576999608,602.2767451999825,0.25863749999552965,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
2,68,68,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/undersea_object_18.png,Undersea,object,sc,q,1,0.4864098000107333,None,0,1,1,1,0,68,68,68,,,,,602.3012576999608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.2952724999632,602.3012576999608,602.3012576999608,604.2851327999961,604.285175899975,604.2928874999634,604.2928874999634,,,604.7848992999643,q,1,604.7849567999947,604.7927497999626,605.8075658999733,605.7761172999744,0.4864098000107333,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
2,69,69,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/undersea_animal_12.png,Undersea,animal,sc,q,1,0.6187583999708295,None,0,1,1,1,0,69,69,69,,,,,605.8075658999733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.7969165999675,605.8075658999733,605.8075658999733,607.78545939998,607.7855544000049,607.7929389000055,607.7929389000055,,,608.4187305999803,q,1,608.4187884999556,608.4262103000074,609.4396691999864,609.4105033999658,0.6187583999708295,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
2,70,70,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/undersea_animal_13.png,Undersea,animal,sc,q,1,0.6891107000410557,None,0,1,1,1,0,70,70,70,,,,,609.4396691999864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.4294753999566,609.4396691999864,609.4396691999864,611.4267527000047,611.4267985000042,611.4349330999539,611.4349330999539,,,612.1270417000051,q,1,612.1271001999849,612.1349644999718,613.1480763999862,613.118301999988,0.6891107000410557,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
2,71,71,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/jungle_object_20.png,Jungle,object,si,p,1,0.8530825999914669,None,0,1,1,1,0,71,71,71,,,,,613.1480763999862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.1377288000076,613.1480763999862,613.1480763999862,615.1352953999885,615.1353869999875,615.1429348999518,615.1429348999518,,,616.0021713000024,p,1,616.002228599973,616.0095800999552,617.0264451999683,616.9931442999514,0.8530825999914669,None,,,,,,,,,,,,,,,,,,,,203,1,short,A,2026-07-10_10h16.11.098,SBL_superimposed_encoding,,2026.1.3,120.6736970761365,2026-07-10 10h16.11.316225 -0400,
