run,thisN,thisTrialN,thisRepN,scene_stimulus,scene_cat,scene_label,item_stimulus,item_cat,item_type,congruency,key_resp_congruency.keys,key_resp_congruency.corr,key_resp_congruency.rt,key_resp_congruency.duration,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,between_run_inst.thisRepN,between_run_inst.thisTrialN,between_run_inst.thisN,between_run_inst.thisIndex,thisRow.t,notes,piloting,get_relatedness_keys.started,get_relatedness_keys.stopped,instructions_screen.started,text_instructions.started,key_welcome.started,instructions_screen.stopped,key_welcome.keys,key_welcome.rt,key_welcome.duration,instruction_keys.started,text_keys.started,key_resp_keysInst.started,instruction_keys.stopped,key_resp_keysInst.keys,key_resp_keysInst.rt,key_resp_keysInst.duration,scene_names_reminder.started,text_reminder.started,image1.started,image2.started,image3.started,image4.started,textbox1.started,textbox2.started,textbox3.started,textbox4.started,key_reminder.started,scene_names_reminder.stopped,key_reminder.keys,key_reminder.rt,key_reminder.duration,blank2000.started,text_2.started,text_2.stopped,blank2000.stopped,get_run_stim_list.started,get_run_stim_list.stopped,scene_item_presentation.started,image_scene.started,image_item.started,scene_item_presentation.stopped,congruency_response.started,text_congruency.started,key_resp_congruency.started,text_congruency.stopped,key_resp_congruency.stopped,congruency_response.stopped,trials.key_resp_congruency.keys,trials.key_resp_congruency.corr,blank1000.started,text.started,text.stopped,blank1000.stopped,trials.key_resp_congruency.rt,trials.key_resp_congruency.duration,is_last_run.started,is_last_run.stopped,between_run_pause.started,text_run_pause.started,text_relatedness_pause.started,key_resp_next_run.started,between_run_pause.stopped,between_run_inst.key_resp_next_run.keys,between_run_inst.key_resp_next_run.rt,between_run_inst.key_resp_next_run.duration,image_scene.stopped,image_item.stopped,end_screen.started,text_end.started,key_end.started,key_end.stopped,text_end.stopped,end_screen.stopped,key_end.keys,participant,session,delay,group,date,expName,expVersion,psychopyVersion,frameRate,expStart,
3,38,38,0,stimuli/scenes/scene_J2.jpg,Jungle,Somar,stimuli/items/undersea_animal_1.png,Undersea,animal,si,q,1,0.2796560999704525,None,0,2,2,2,0,38,38,38,,,,,894.8193372000242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.808392499981,894.8193372000242,894.8193372000242,896.8036377999815,896.8036841999856,896.8110864000046,896.8110864000046,,,897.095598999993,q,1,897.0956576999743,897.103420200001,898.1197130000219,898.0864330999902,0.2796560999704525,None,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h05.35.427,SBL_superimposed_encoding,,2026.1.3,120.31971351195838,2026-07-09 14h05.35.614754 -0400,
3,39,39,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_animal_6.png,Jungle,animal,sc,p,1,0.2998168999911286,None,0,2,2,2,0,39,39,39,,,,,898.1197130000219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.1132054000045,898.1197130000219,898.1197130000219,900.0957873000298,900.0958856000216,900.1031965999864,900.1031965999864,,,900.4038416999974,p,1,900.4039020999917,900.4112476999871,901.4276236000005,901.3951794999884,0.2998168999911286,None,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h05.35.427,SBL_superimposed_encoding,,2026.1.3,120.31971351195838,2026-07-09 14h05.35.614754 -0400,
3,40,40,0,stimuli/scenes/scene_J2.jpg,Jungle,Somar,stimuli/items/undersea_object_14.png,Undersea,object,si,q,1,0.3357532000518404,None,0,2,2,2,0,40,40,40,,,,,901.4276236000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.4171792999841,901.4276236000005,901.4276236000005,903.4040494000074,903.4040940999985,903.4117321000085,903.4117321000085,,,903.7538650999777,q,1,903.7539251000271,903.7613941000309,904.7781247000094,904.7452544000116,0.3357532000518404,None,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h05.35.427,SBL_superimposed_encoding,,2026.1.3,120.31971351195838,2026-07-09 14h05.35.614754 -0400,
3,41,41,0,stimuli/scenes/scene_U1.jpg,Undersea,Negvi,stimuli/items/jungle_animal_10.png,Jungle,animal,si,q,1,0.6489770000334829,None,0,2,2,2,0,41,41,41,,,,,904.7781247000094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.7706967000267,904.7781247000094,904.7781247000094,906.7540097999736,906.7540888999938,906.7615896000061,906.7615896000061,,,907.412256999989,q,1,907.4123150000232,907.4197222000221,908.4360315999947,908.4034829000011,0.6489770000334829,None,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h05.35.427,SBL_superimposed_encoding,,2026.1.3,120.31971351195838,2026-07-09 14h05.35.614754 -0400,
3,42,42,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/jungle_object_15.png,Jungle,object,si,q,1,0.5343498999718577,None,0,2,2,2,0,42,42,42,,,,,908.4360315999947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908.4263947000145,908.4360315999947,908.4360315999947,910.4207908000099,910.4208635999821,910.4282006000285,910.4282006000285,,,910.970830300008,q,1,910.97088909999,910.9783856000286,911.9953244000208,911.9620619000052,0.5343498999718577,None,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h05.35.427,SBL_superimposed_encoding,,2026.1.3,120.31971351195838,2026-07-09 14h05.35.614754 -0400,
3,43,43,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_object_1.png,Undersea,object,si,q,1,0.3357040000264533,None,0,2,2,2,0,43,43,43,,,,,911.9953244000208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.9895184999914,911.9953244000208,911.9953244000208,913.9790225999895,913.9791193000274,913.986834899988,913.986834899988,,,914.3287790999748,q,1,914.3288352999953,914.3368287999765,915.3617985000019,915.3207275000168,0.3357040000264533,None,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h05.35.427,SBL_superimposed_encoding,,2026.1.3,120.31971351195838,2026-07-09 14h05.35.614754 -0400,
3,44,44,0,stimuli/scenes/scene_J2.jpg,Jungle,Somar,stimuli/items/undersea_object_5.png,Undersea,object,si,q,1,0.42645760002778843,None,0,2,2,2,0,44,44,44,,,,,915.3617985000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.3535944999894,915.3617985000019,915.3617985000019,917.3289804999949,917.329024799983,917.3368757999851,917.3368757999851,,,917.7709090000135,q,1,917.7709670999902,917.7786282000015,918.7948261999991,918.762534199981,0.42645760002778843,None,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h05.35.427,SBL_superimposed_encoding,,2026.1.3,120.31971351195838,2026-07-09 14h05.35.614754 -0400,
3,45,45,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_object_10.png,Jungle,object,sc,p,1,0.27199999999720603,None,0,2,2,2,0,45,45,45,,,,,918.7948261999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.7856512999861,918.7948261999991,918.7948261999991,920.7791474999976,920.7791923999903,920.7869718000293,920.7869718000293,,,921.0626924000098,p,1,921.0627481000265,921.0700913000037,922.0860761000076,922.053943899984,0.27199999999720603,None,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h05.35.427,SBL_superimposed_encoding,,2026.1.3,120.31971351195838,2026-07-09 14h05.35.614754 -0400,
3,46,46,0,stimuli/scenes/scene_J2.jpg,Jungle,Somar,stimuli/items/undersea_animal_15.png,Undersea,animal,si,q,1,0.22882610000669956,None,0,2,2,2,0,46,46,46,,,,,922.0860761000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.0750538000138,922.0860761000076,922.0860761000076,924.0707731000148,924.0708187000128,924.0783890999737,924.0783890999737,,,924.312114499975,q,1,924.312179600005,924.3202321000281,925.3367255000048,925.3041292999987,0.22882610000669956,None,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h05.35.427,SBL_superimposed_encoding,,2026.1.3,120.31971351195838,2026-07-09 14h05.35.614754 -0400,
3,47,47,0,stimuli/scenes/scene_U1.jpg,Undersea,Negvi,stimuli/items/undersea_object_6.png,Undersea,object,sc,p,1,0.29844330000923946,None,0,2,2,2,0,47,47,47,,,,,925.3367255000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925.3294017000007,925.3367255000048,925.3367255000048,927.3123798000161,927.3124237000011,927.3202817999991,927.3202817999991,,,927.620653400023,p,1,927.6207168999827,927.6283061000286,928.6446631000144,928.6120316999732,0.29844330000923946,None,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h05.35.427,SBL_superimposed_encoding,,2026.1.3,120.31971351195838,2026-07-09 14h05.35.614754 -0400,
3,48,48,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/undersea_object_17.png,Undersea,object,sc,p,1,0.39026339998235926,None,0,2,2,2,0,48,48,48,,,,,928.6446631000144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.6342154000304,928.6446631000144,928.6446631000144,930.6290727999876,930.6291195999947,930.6367398999864,930.6367398999864,,,931.0289243999869,p,1,931.0289936999907,931.0366773999995,932.0540633000201,932.0207149999915,0.39026339998235926,None,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h05.35.427,SBL_superimposed_encoding,,2026.1.3,120.31971351195838,2026-07-09 14h05.35.614754 -0400,
3,49,49,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_object_20.png,Undersea,object,si,q,1,0.28634069999679923,None,0,2,2,2,0,49,49,49,,,,,932.0540633000201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.0481312000193,932.0540633000201,932.0540633000201,934.0294171000132,934.0295135999913,934.0369005000102,934.0369005000102,,,934.329668499995,q,1,934.3297251000185,934.3368982999818,935.3516099000117,935.3213071000064,0.28634069999679923,None,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h05.35.427,SBL_superimposed_encoding,,2026.1.3,120.31971351195838,2026-07-09 14h05.35.614754 -0400,
3,50,50,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/undersea_animal_20.png,Undersea,animal,sc,p,1,0.2890157999936491,None,0,2,2,2,0,50,50,50,,,,,935.3516099000117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.3412229000241,935.3516099000117,935.3516099000117,937.3376856999821,937.3377291000215,937.3456574000302,937.3456574000302,,,937.63763870002,p,1,937.6377025999827,937.6454053000198,938.6617831999902,938.6289036999806,0.2890157999936491,None,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h05.35.427,SBL_superimposed_encoding,,2026.1.3,120.31971351195838,2026-07-09 14h05.35.614754 -0400,
3,51,51,0,stimuli/scenes/scene_U1.jpg,Undersea,Negvi,stimuli/items/jungle_animal_3.png,Jungle,animal,si,q,1,0.7588288999977522,None,0,2,2,2,0,51,51,51,,,,,938.6617831999902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.6537889000028,938.6617831999902,938.6617831999902,940.6457229999942,940.6457689999952,940.6537287000101,940.6537287000101,,,941.4213634000043,q,1,941.4214215999818,941.4286925999913,942.4434890000266,942.4125529000303,0.7588288999977522,None,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h05.35.427,SBL_superimposed_encoding,,2026.1.3,120.31971351195838,2026-07-09 14h05.35.614754 -0400,
3,52,52,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/undersea_animal_5.png,Undersea,animal,sc,p,1,0.23757330002263188,None,0,2,2,2,0,52,52,52,,,,,942.4434890000266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.4328010000172,942.4434890000266,942.4434890000266,944.4298211000278,944.4299158999929,944.4371609999798,944.4371609999798,,,944.6793532000156,p,1,944.6794162000297,944.6869549999828,945.7020829999819,945.6707286000019,0.23757330002263188,None,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h05.35.427,SBL_superimposed_encoding,,2026.1.3,120.31971351195838,2026-07-09 14h05.35.614754 -0400,
3,53,53,0,stimuli/scenes/scene_U1.jpg,Undersea,Negvi,stimuli/items/undersea_object_9.png,Undersea,object,sc,p,1,0.8359551000175998,None,0,2,2,2,0,53,53,53,,,,,945.7020829999819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.6915743999998,945.7020829999819,945.7020829999819,947.6881076000282,947.6881759000244,947.6953539000242,947.6953539000242,,,948.5381804999779,p,1,948.5382422999828,948.5457024999778,949.5622104000067,949.5291449999786,0.8359551000175998,None,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h05.35.427,SBL_superimposed_encoding,,2026.1.3,120.31971351195838,2026-07-09 14h05.35.614754 -0400,
3,54,54,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_object_19.png,Undersea,object,si,q,1,0.32139850000385195,None,0,2,2,2,0,54,54,54,,,,,949.5622104000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.5554776000208,949.5622104000067,949.5622104000067,951.5462886000169,951.546342000016,951.5541302000056,951.5541302000056,,,951.879788900027,q,1,951.8798476000084,951.8870955000166,952.9110467000282,952.8709569000057,0.32139850000385195,None,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h05.35.427,SBL_superimposed_encoding,,2026.1.3,120.31971351195838,2026-07-09 14h05.35.614754 -0400,
3,55,55,0,stimuli/scenes/scene_J2.jpg,Jungle,Somar,stimuli/items/jungle_object_6.png,Jungle,object,sc,p,1,0.8595096000353806,None,0,2,2,2,0,55,55,55,,,,,952.9110467000282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952.8994817999774,952.9110467000282,952.9110467000282,954.8800149000017,954.880110899976,954.8875320000225,954.8875320000225,,,955.7548245000071,p,1,955.7548831999884,955.7621971999761,956.7784532000078,956.7460749000311,0.8595096000353806,None,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h05.35.427,SBL_superimposed_encoding,,2026.1.3,120.31971351195838,2026-07-09 14h05.35.614754 -0400,
3,56,56,0,stimuli/scenes/scene_U1.jpg,Undersea,Negvi,stimuli/items/undersea_object_12.png,Undersea,object,sc,p,1,0.43267170002218336,None,0,2,2,2,0,56,56,56,,,,,956.7784532000078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.7699671000009,956.7784532000078,956.7784532000078,958.7629031999968,958.7629479999887,958.7707966999733,958.7707966999733,,,959.2044981999788,p,1,959.2045555000077,959.2122500999831,960.2283138000057,960.1961732999771,0.43267170002218336,None,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h05.35.427,SBL_superimposed_encoding,,2026.1.3,120.31971351195838,2026-07-09 14h05.35.614754 -0400,
3,57,57,0,stimuli/scenes/scene_J2.jpg,Jungle,Somar,stimuli/items/jungle_object_16.png,Jungle,object,sc,p,1,0.22241039999062195,None,0,2,2,2,0,57,57,57,,,,,960.2283138000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.2179386999924,960.2283138000057,960.2283138000057,962.2048312000115,962.2049189999816,962.2125793999876,962.2125793999876,,,962.4382049000124,p,1,962.4382608000305,962.4457536999835,963.4624702000292,963.4293328999775,0.22241039999062195,None,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h05.35.427,SBL_superimposed_encoding,,2026.1.3,120.31971351195838,2026-07-09 14h05.35.614754 -0400,
3,58,58,0,stimuli/scenes/scene_U1.jpg,Undersea,Negvi,stimuli/items/undersea_animal_6.png,Undersea,animal,sc,p,1,0.23704630002612248,None,0,2,2,2,0,58,58,58,,,,,963.4624702000292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.4547016000142,963.4624702000292,963.4624702000292,965.4383168999921,965.4383690999821,965.4457083999878,965.4457083999878,,,965.6879653999931,p,1,965.6880238000304,965.6955319999834,966.7125101999845,966.6791981999995,0.23704630002612248,None,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h05.35.427,SBL_superimposed_encoding,,2026.1.3,120.31971351195838,2026-07-09 14h05.35.614754 -0400,
3,59,59,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_animal_18.png,Undersea,animal,si,q,1,0.32329550001304597,None,0,2,2,2,0,59,59,59,,,,,966.7125101999845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966.7067769999849,966.7125101999845,966.7125101999845,968.6964226000127,968.6964714999776,968.7039785999805,968.7039785999805,,,969.0298216000083,q,1,969.0298804999911,969.0377619999927,970.0537092000013,970.0214062000159,0.32329550001304597,None,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h05.35.427,SBL_superimposed_encoding,,2026.1.3,120.31971351195838,2026-07-09 14h05.35.614754 -0400,
3,60,60,0,stimuli/scenes/scene_J2.jpg,Jungle,Somar,stimuli/items/undersea_object_4.png,Undersea,object,si,q,1,0.5173890999867581,None,0,2,2,2,0,60,60,60,,,,,970.0537092000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970.0429396000109,970.0537092000013,970.0537092000013,972.0379432999762,972.0379884000286,972.0458383000223,972.0458383000223,,,972.571870099986,q,1,972.5719272000133,972.5792608999764,973.5953519999748,973.5631495999987,0.5173890999867581,None,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h05.35.427,SBL_superimposed_encoding,,2026.1.3,120.31971351195838,2026-07-09 14h05.35.614754 -0400,
3,61,61,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/undersea_object_10.png,Undersea,object,sc,p,1,0.287805300031323,None,0,2,2,2,0,61,61,61,,,,,973.5953519999748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.5867247999995,973.5953519999748,973.5953519999748,975.5800993000157,975.5801439000061,975.5875070000184,975.5875070000184,,,975.8799652000307,p,1,975.8800232000067,975.8876471000258,976.903763499984,976.871182599978,0.287805300031323,None,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h05.35.427,SBL_superimposed_encoding,,2026.1.3,120.31971351195838,2026-07-09 14h05.35.614754 -0400,
3,62,62,0,stimuli/scenes/scene_J2.jpg,Jungle,Somar,stimuli/items/jungle_animal_11.png,Jungle,animal,sc,q,0,0.5955488000181504,None,0,2,2,2,0,62,62,62,,,,,976.903763499984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976.8932512999745,976.903763499984,976.903763499984,978.8885966999806,978.8886982999975,978.8958972999826,978.8958972999826,,,979.4969284000108,q,0,979.4969869999913,979.5042481999844,980.5205245999969,980.4879092000192,0.5955488000181504,None,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h05.35.427,SBL_superimposed_encoding,,2026.1.3,120.31971351195838,2026-07-09 14h05.35.614754 -0400,
3,63,63,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/jungle_animal_19.png,Jungle,animal,si,q,1,0.27415700000710785,None,0,2,2,2,0,63,63,63,,,,,980.5205245999969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.5103356000036,980.5205245999969,980.5205245999969,982.5050988000003,982.5051427999861,982.512694199977,982.512694199977,,,982.7885430000024,q,1,982.7886020999867,982.7961800000048,983.8122049000231,983.7803092999966,0.27415700000710785,None,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h05.35.427,SBL_superimposed_encoding,,2026.1.3,120.31971351195838,2026-07-09 14h05.35.614754 -0400,
3,64,64,0,stimuli/scenes/scene_U1.jpg,Undersea,Negvi,stimuli/items/undersea_animal_2.png,Undersea,animal,sc,p,1,0.26308840001001954,None,0,2,2,2,0,64,64,64,,,,,983.8122049000231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983.8046242999844,983.8122049000231,983.8122049000231,985.7967740999884,985.7968184999772,985.8045834000222,985.8045834000222,,,986.07179180003,p,1,986.0718484999961,986.0795733000268,987.0945152000058,987.0630884999991,0.26308840001001954,None,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h05.35.427,SBL_superimposed_encoding,,2026.1.3,120.31971351195838,2026-07-09 14h05.35.614754 -0400,
3,65,65,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/jungle_animal_13.png,Jungle,animal,si,q,1,0.2997827000217512,None,0,2,2,2,0,65,65,65,,,,,987.0945152000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.0838812000002,987.0945152000058,987.0945152000058,989.0720497000148,989.0721477000043,989.0795037000207,989.0795037000207,,,989.380215000012,q,1,989.3802744999994,989.387629600009,990.396114800009,990.3714000000036,0.2997827000217512,None,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h05.35.427,SBL_superimposed_encoding,,2026.1.3,120.31971351195838,2026-07-09 14h05.35.614754 -0400,
3,66,66,0,stimuli/scenes/scene_U1.jpg,Undersea,Negvi,stimuli/items/undersea_animal_13.png,Undersea,animal,sc,p,1,0.2236519000143744,None,0,2,2,2,0,66,66,66,,,,,990.396114800009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.3898366999929,990.396114800009,990.396114800009,992.3801968999906,992.3802396000247,992.3876471000258,992.3876471000258,,,992.6136025000014,p,1,992.613663600001,992.6210333000054,993.6457747999812,993.6048700999818,0.2236519000143744,None,,,,,,,,,,,992.3876471000258,992.3876471000258,,,,,,,,201,1,short,A,2026-07-09_14h05.35.427,SBL_superimposed_encoding,,2026.1.3,120.31971351195838,2026-07-09 14h05.35.614754 -0400,
3,67,67,0,stimuli/scenes/scene_J2.jpg,Jungle,Somar,stimuli/items/jungle_animal_9.png,Jungle,animal,sc,p,1,0.30214290000731125,None,0,2,2,2,0,67,67,67,,,,,993.6457747999812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.6371644000174,993.6457747999812,993.6457747999812,995.6137650000164,995.6138097000076,995.6212690999964,995.6212690999964,,,995.9300545000006,p,1,995.9301120999735,995.9376779000158,996.9617419000133,996.9214450999862,0.30214290000731125,None,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h05.35.427,SBL_superimposed_encoding,,2026.1.3,120.31971351195838,2026-07-09 14h05.35.614754 -0400,
3,68,68,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_object_8.png,Undersea,object,si,q,1,0.3935071000014432,None,0,2,2,2,0,68,68,68,,,,,996.9617419000133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.9498692000052,996.9617419000133,996.9617419000133,998.9306487999856,998.9307532000239,998.9378645999823,998.9378645999823,,,999.3389245999861,q,1,999.3389810000081,999.346253799973,1000.3623370000278,1000.3302917000256,0.3935071000014432,None,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h05.35.427,SBL_superimposed_encoding,,2026.1.3,120.31971351195838,2026-07-09 14h05.35.614754 -0400,
3,69,69,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/jungle_animal_7.png,Jungle,animal,si,q,1,0.9283736999495886,None,0,2,2,2,0,69,69,69,,,,,1000.3623370000278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.3521581999958,1000.3623370000278,1000.3623370000278,1002.3469440999907,1002.3469876999734,1002.3549278000137,1002.3549278000137,,,1003.2884771000245,q,1,1003.2885348999989,1003.2966328000184,1004.3128095000284,1004.2803470999934,0.9283736999495886,None,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h05.35.427,SBL_superimposed_encoding,,2026.1.3,120.31971351195838,2026-07-09 14h05.35.614754 -0400,
3,70,70,0,stimuli/scenes/scene_U1.jpg,Undersea,Negvi,stimuli/items/undersea_animal_9.png,Undersea,animal,sc,p,1,0.23406809999141842,None,0,2,2,2,0,70,70,70,,,,,1004.3128095000284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004.305385500018,1004.3128095000284,1004.3128095000284,1006.2888459999813,1006.2888902000268,1006.2965347000281,1006.2965347000281,,,1006.538668800029,p,1,1006.5387269000057,1006.5464665999752,1007.5602777000167,1007.529962599976,0.23406809999141842,None,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h05.35.427,SBL_superimposed_encoding,,2026.1.3,120.31971351195838,2026-07-09 14h05.35.614754 -0400,
3,71,71,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/undersea_object_18.png,Undersea,object,sc,p,1,0.28057770000305027,None,0,2,2,2,0,71,71,71,,,,,1007.5602777000167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007.5499372999766,1007.5602777000167,1007.5602777000167,1009.5387970000156,1009.5388407999999,1009.5465324000106,1009.5465324000106,,,1009.8305519000278,p,1,1009.8306101000053,1009.8380769999931,1010.846816300007,1010.8219066000311,0.28057770000305027,None,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h05.35.427,SBL_superimposed_encoding,,2026.1.3,120.31971351195838,2026-07-09 14h05.35.614754 -0400,
3,72,72,0,stimuli/scenes/scene_U1.jpg,Undersea,Negvi,stimuli/items/jungle_object_19.png,Jungle,object,si,q,1,0.2693915000418201,None,0,2,2,2,0,72,72,72,,,,,1010.846816300007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010.8412194999983,1010.846816300007,1010.846816300007,1012.8305154999834,1012.8305566000054,1012.8380443999777,1012.8380443999777,,,1013.1137878000154,q,1,1013.1138447999838,1013.1215183999739,1014.1361949000275,1014.1050796000054,0.2693915000418201,None,,,,,,,,,,,1012.8380443999777,1012.8380443999777,,,,,,,,201,1,short,A,2026-07-09_14h05.35.427,SBL_superimposed_encoding,,2026.1.3,120.31971351195838,2026-07-09 14h05.35.614754 -0400,
3,73,73,0,stimuli/scenes/scene_U2.jpg,Undersea,Tulon,stimuli/items/jungle_object_1.png,Jungle,object,si,q,1,0.2658194999676198,None,0,2,2,2,0,73,73,73,,,,,1014.1361949000275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014.1258438000223,1014.1361949000275,1014.1361949000275,1016.1141398000182,1016.1141850000131,1016.1215312000131,1016.1215312000131,,,1016.3892091999878,q,1,1016.3892669000197,1016.3963388000266,1017.411467500031,1017.3802336999797,0.2658194999676198,None,,,,,,,,,,,,,,,,,,,,201,1,short,A,2026-07-09_14h05.35.427,SBL_superimposed_encoding,,2026.1.3,120.31971351195838,2026-07-09 14h05.35.614754 -0400,
