run,thisN,thisTrialN,thisRepN,scene_stimulus,scene_cat,scene_label,item_stimulus,item_cat,item_type,congruency,key_resp_congruency.keys,key_resp_congruency.corr,key_resp_congruency.rt,key_resp_congruency.duration,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,between_run_inst.thisRepN,between_run_inst.thisTrialN,between_run_inst.thisN,between_run_inst.thisIndex,thisRow.t,notes,piloting,get_relatedness_keys.started,get_relatedness_keys.stopped,instructions_screen.started,text_instructions.started,key_welcome.started,instructions_screen.stopped,key_welcome.keys,key_welcome.rt,key_welcome.duration,instruction_keys.started,text_keys.started,key_resp_keysInst.started,instruction_keys.stopped,key_resp_keysInst.keys,key_resp_keysInst.rt,key_resp_keysInst.duration,scene_names_reminder.started,text_reminder.started,image1.started,image2.started,image3.started,image4.started,textbox1.started,textbox2.started,textbox3.started,textbox4.started,key_reminder.started,scene_names_reminder.stopped,key_reminder.keys,key_reminder.rt,key_reminder.duration,blank2000.started,text_2.started,text_2.stopped,blank2000.stopped,get_run_stim_list.started,get_run_stim_list.stopped,scene_item_presentation.started,image_scene.started,image_item.started,scene_item_presentation.stopped,congruency_response.started,text_congruency.started,key_resp_congruency.started,text_congruency.stopped,key_resp_congruency.stopped,congruency_response.stopped,trials.key_resp_congruency.keys,trials.key_resp_congruency.corr,blank1000.started,text.started,text.stopped,blank1000.stopped,trials.key_resp_congruency.rt,trials.key_resp_congruency.duration,is_last_run.started,is_last_run.stopped,between_run_pause.started,text_run_pause.started,text_relatedness_pause.started,key_resp_next_run.started,between_run_pause.stopped,between_run_inst.key_resp_next_run.keys,between_run_inst.key_resp_next_run.rt,between_run_inst.key_resp_next_run.duration,image_scene.stopped,image_item.stopped,end_screen.started,text_end.started,key_end.started,end_screen.stopped,key_end.keys,key_end.rt,key_end.duration,participant,session,delay,group,date,expName,expVersion,psychopyVersion,frameRate,expStart,
1,5,5,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_object_11.png,Jungle,object,si,q,1,0.29699239996261895,None,0,0,0,0,0,5,5,5,,,,,112.18510759994388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.17730809981003,112.18510759994388,112.18510759994388,114.16129299998283,114.16133739985526,114.16868569981307,114.16868569981307,,,114.46925689978525,q,1,114.4693152999971,114.47719989996403,115.51826889999211,115.46072239987552,0.29699239996261895,None,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_09h37.28.227,SBL_superimposed_encoding,,2026.1.3,119.19093200916998,2026-07-13 09h37.28.448245 -0400,
1,6,6,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_object_6.png,Jungle,object,sc,p,1,0.3559904999565333,None,0,0,0,0,0,6,6,6,,,,,115.51826889999211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.5086369998753,115.51826889999211,115.51826889999211,117.47786220000125,117.47795899980702,117.48567109997384,117.48567109997384,,,117.84467249992304,p,1,117.84473039978184,117.85198659985326,118.8766386997886,118.8360124998726,0.3559904999565333,None,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_09h37.28.227,SBL_superimposed_encoding,,2026.1.3,119.19093200916998,2026-07-13 09h37.28.448245 -0400,
1,7,7,0,stimuli/scenes/scene_U2.jpg,Undersea,Negvi,stimuli/items/undersea_animal_7.png,Undersea,animal,sc,p,1,0.3254812001250684,None,0,0,0,0,0,7,7,7,,,,,118.8766386997886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.8692991998978,118.8766386997886,118.8766386997886,120.85269139986485,120.85273769986816,120.86018029996194,120.86018029996194,,,121.194150299998,p,1,121.19420989998616,121.20182839990593,122.23373909993097,122.18602189980447,0.3254812001250684,None,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_09h37.28.227,SBL_superimposed_encoding,,2026.1.3,119.19093200916998,2026-07-13 09h37.28.448245 -0400,
1,8,8,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_animal_16.png,Jungle,animal,sc,p,1,0.5674058999866247,None,0,0,0,0,0,8,8,8,,,,,122.23373909993097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.2229917999357,122.23373909993097,122.23373909993097,124.1946430997923,124.19474269985221,124.20225479989313,124.20225479989313,,,124.77786999987438,p,1,124.77793119987473,124.78566859988496,125.81861939979717,125.76924729999155,0.5674058999866247,None,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_09h37.28.227,SBL_superimposed_encoding,,2026.1.3,119.19093200916998,2026-07-13 09h37.28.448245 -0400,
1,9,9,0,stimuli/scenes/scene_U2.jpg,Undersea,Negvi,stimuli/items/undersea_animal_16.png,Undersea,animal,sc,p,1,0.5037332000210881,None,0,0,0,0,0,9,9,9,,,,,125.81861939979717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.81104599987157,125.81861939979717,125.81861939979717,127.7780318998266,127.77809869986959,127.78552359994501,127.78552359994501,,,128.29475349979475,p,1,128.29481439990923,128.30231189983897,129.32692619995214,129.2860200998839,0.5037332000210881,None,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_09h37.28.227,SBL_superimposed_encoding,,2026.1.3,119.19093200916998,2026-07-13 09h37.28.448245 -0400,
1,10,10,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_animal_15.png,Undersea,animal,si,q,1,0.6196053000167012,None,0,0,0,0,0,10,10,10,,,,,129.32692619995214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.3197468998842,129.32692619995214,129.32692619995214,131.29504879983142,131.29513359977864,131.30207639979199,131.30207639979199,,,131.92835429986008,q,1,131.92841229983605,131.9355553998612,132.99213469983079,132.91939159994945,0.6196053000167012,None,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_09h37.28.227,SBL_superimposed_encoding,,2026.1.3,119.19093200916998,2026-07-13 09h37.28.448245 -0400,
1,11,11,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_animal_19.png,Jungle,animal,si,q,1,0.6259308001026511,None,0,0,0,0,0,11,11,11,,,,,132.99213469983079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.98156069987454,132.99213469983079,132.99213469983079,134.93643979984336,134.9364836998284,134.94403599994257,134.94403599994257,,,135.57803369988687,q,1,135.57809219998308,135.5858411998488,136.60772999981418,136.56910089985467,0.6259308001026511,None,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_09h37.28.227,SBL_superimposed_encoding,,2026.1.3,119.19093200916998,2026-07-13 09h37.28.448245 -0400,
1,12,12,0,stimuli/scenes/scene_U2.jpg,Undersea,Negvi,stimuli/items/jungle_object_13.png,Jungle,object,si,q,1,0.43978300015442073,None,0,0,0,0,0,12,12,12,,,,,136.60772999981418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.59762559994124,136.60772999981418,136.60772999981418,138.57817689981312,138.57822129991837,138.58557219989598,138.58557219989598,,,139.02803309983574,q,1,139.02809549984522,139.03554199985228,140.09363759984262,140.01967829978094,0.43978300015442073,None,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_09h37.28.227,SBL_superimposed_encoding,,2026.1.3,119.19093200916998,2026-07-13 09h37.28.448245 -0400,
1,13,13,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/jungle_animal_20.png,Jungle,animal,sc,p,1,0.5651474001351744,None,0,0,0,0,0,13,13,13,,,,,140.09363759984262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.08311959984712,140.09363759984262,140.09363759984262,142.0364003998693,142.03644499997608,142.04394949995913,142.04394949995913,,,142.61174159985967,p,1,142.6118002999574,142.6191001997795,143.6498358999379,143.60327179986052,0.5651474001351744,None,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_09h37.28.227,SBL_superimposed_encoding,,2026.1.3,119.19093200916998,2026-07-13 09h37.28.448245 -0400,
1,14,14,0,stimuli/scenes/scene_U2.jpg,Undersea,Negvi,stimuli/items/jungle_animal_7.png,Jungle,animal,si,q,1,0.5656028999947011,None,0,0,0,0,0,14,14,14,,,,,143.6498358999379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.63879579980858,143.6498358999379,143.6498358999379,145.61984169995412,145.61988639994524,145.62764759990387,145.62764759990387,,,146.19471629988402,q,1,146.19477529986762,146.20260059996508,147.25846149981953,147.18609299999662,0.5656028999947011,None,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_09h37.28.227,SBL_superimposed_encoding,,2026.1.3,119.19093200916998,2026-07-13 09h37.28.448245 -0400,
1,15,15,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_object_9.png,Undersea,object,si,None,0,,,0,0,0,0,0,15,15,15,,,,,147.25846149981953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.24767819978297,147.25846149981953,147.25846149981953,149.195179999806,149.1952254998032,149.20271909981966,149.20271909981966,150.19437739998102,150.19437739998102,150.18632079986855,None,0,150.18636799999513,150.19437739998102,151.23564369999804,151.17819309979677,,,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_09h37.28.227,SBL_superimposed_encoding,,2026.1.3,119.19093200916998,2026-07-13 09h37.28.448245 -0400,
1,16,16,0,stimuli/scenes/scene_U2.jpg,Undersea,Negvi,stimuli/items/jungle_animal_15.png,Jungle,animal,si,q,1,0.2705806999001652,None,0,0,0,0,0,16,16,16,,,,,151.23564369999804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.22684089979157,151.23564369999804,151.23564369999804,153.19513229979202,153.1951791997999,153.2026252998039,153.2026252998039,,,153.47864589979872,q,1,153.47870229999535,153.48595969984308,154.51946199988015,154.470136199845,0.2705806999001652,None,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_09h37.28.227,SBL_superimposed_encoding,,2026.1.3,119.19093200916998,2026-07-13 09h37.28.448245 -0400,
1,17,17,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/undersea_animal_10.png,Undersea,animal,sc,p,1,0.466920199804008,None,0,0,0,0,0,17,17,17,,,,,154.51946199988015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.51236459985375,154.51946199988015,154.51946199988015,156.4866315999534,156.48667619982734,156.4945971998386,156.4945971998386,,,156.9701959998347,p,1,156.97025319980457,156.97766909981146,158.00293439999223,157.96161989984103,0.466920199804008,None,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_09h37.28.227,SBL_superimposed_encoding,,2026.1.3,119.19093200916998,2026-07-13 09h37.28.448245 -0400,
1,18,18,0,stimuli/scenes/scene_U2.jpg,Undersea,Negvi,stimuli/items/jungle_object_14.png,Jungle,object,si,q,1,0.38384060002863407,None,0,0,0,0,0,18,18,18,,,,,158.00293439999223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.99691109987907,158.00293439999223,158.00293439999223,159.97855499992147,159.97865169984289,159.98588950000703,159.98588950000703,,,160.37037629983388,q,1,160.3704346998129,160.3775923999492,161.4113139999099,161.36157509987243,0.38384060002863407,None,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_09h37.28.227,SBL_superimposed_encoding,,2026.1.3,119.19093200916998,2026-07-13 09h37.28.448245 -0400,
1,19,19,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/undersea_object_10.png,Undersea,object,si,q,1,0.5514338999055326,None,0,0,0,0,0,19,19,19,,,,,161.4113139999099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.4042103998363,161.4113139999099,161.4113139999099,163.37860599998385,163.37870319979265,163.38598539982922,163.38598539982922,,,163.94497259985656,q,1,163.94502989994362,163.95281819999218,164.99425769993104,164.93693530000746,0.5514338999055326,None,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_09h37.28.227,SBL_superimposed_encoding,,2026.1.3,119.19093200916998,2026-07-13 09h37.28.448245 -0400,
1,20,20,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_animal_4.png,Jungle,animal,sc,p,1,0.34412109991535544,None,0,0,0,0,0,20,20,20,,,,,164.99425769993104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.98448219988495,164.99425769993104,164.99425769993104,166.94534089998342,166.94543550000526,166.95279259979725,166.95279259979725,,,167.30387399997562,p,1,167.30393229983747,167.31126639992,168.33431199984625,168.2950369999744,0.34412109991535544,None,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_09h37.28.227,SBL_superimposed_encoding,,2026.1.3,119.19093200916998,2026-07-13 09h37.28.448245 -0400,
1,21,21,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/jungle_animal_2.png,Jungle,animal,sc,p,1,0.30549379996955395,None,0,0,0,0,0,21,21,21,,,,,168.33431199984625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.3227348998189,168.33431199984625,168.33431199984625,170.31208619987592,170.3121563999448,170.31968620000407,170.31968620000407,,,170.62844199989922,p,1,170.62850089999847,170.6366133999545,171.7013893998228,171.62031139992177,0.30549379996955395,None,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_09h37.28.227,SBL_superimposed_encoding,,2026.1.3,119.19093200916998,2026-07-13 09h37.28.448245 -0400,
1,22,22,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_object_18.png,Jungle,object,si,q,1,0.6048539998009801,None,0,0,0,0,0,22,22,22,,,,,171.7013893998228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.6900690998882,171.7013893998228,171.7013893998228,173.6287969998084,173.62888819980435,173.63644539983943,173.63644539983943,,,174.24568329984322,q,1,174.2457412998192,174.25304459990002,175.28605949995108,175.23698129993863,0.6048539998009801,None,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_09h37.28.227,SBL_superimposed_encoding,,2026.1.3,119.19093200916998,2026-07-13 09h37.28.448245 -0400,
1,23,23,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/jungle_animal_12.png,Jungle,animal,sc,p,1,0.4043347998522222,None,0,0,0,0,0,23,23,23,,,,,175.28605949995108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.2761426998768,175.28605949995108,175.28605949995108,177.25389449996874,177.25398909999058,177.26121229981072,177.26121229981072,,,177.67072149994783,p,1,177.67077989992686,177.67816559993662,178.70193759980612,178.66161670000292,0.4043347998522222,None,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_09h37.28.227,SBL_superimposed_encoding,,2026.1.3,119.19093200916998,2026-07-13 09h37.28.448245 -0400,
1,24,24,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_animal_11.png,Jungle,animal,sc,p,1,0.4907420000527054,None,0,0,0,0,0,24,24,24,,,,,178.70193759980612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.69011779990979,178.70193759980612,178.70193759980612,180.67090739984997,180.67098019993864,180.67830469994806,180.67830469994806,,,181.17045239987783,p,1,181.17051309999079,181.17793289991096,182.194171999814,182.16154279978946,0.4907420000527054,None,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_09h37.28.227,SBL_superimposed_encoding,,2026.1.3,119.19093200916998,2026-07-13 09h37.28.448245 -0400,
1,25,25,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/undersea_animal_1.png,Undersea,animal,si,q,1,0.5031530000269413,None,0,0,0,0,0,25,25,25,,,,,182.194171999814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.1840798999183,182.194171999814,182.194171999814,184.17862289980985,184.1786791998893,184.18624740000814,184.18624740000814,,,184.6956317999866,q,1,184.69569009984843,184.7032811997924,185.7365645999089,185.68690839991905,0.5031530000269413,None,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_09h37.28.227,SBL_superimposed_encoding,,2026.1.3,119.19093200916998,2026-07-13 09h37.28.448245 -0400,
1,26,26,0,stimuli/scenes/scene_U2.jpg,Undersea,Negvi,stimuli/items/undersea_object_19.png,Undersea,object,sc,q,0,0.531211799941957,None,0,0,0,0,0,26,26,26,,,,,185.7365645999089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.7305157999508,185.7365645999089,185.7365645999089,187.70413549989462,187.70418039988726,187.7117733999621,187.7117733999621,,,188.2454098998569,q,0,188.24546849983744,188.25323219993152,189.28615669999272,189.2369500999339,0.531211799941957,None,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_09h37.28.227,SBL_superimposed_encoding,,2026.1.3,119.19093200916998,2026-07-13 09h37.28.448245 -0400,
1,27,27,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/undersea_animal_5.png,Undersea,animal,sc,p,1,0.7315796001348644,None,0,0,0,0,0,27,27,27,,,,,189.28615669999272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.27605559979565,189.28615669999272,189.28615669999272,191.24588579987176,191.2459469998721,191.25368409999646,191.25368409999646,,,191.98762889998034,p,1,191.98769099987112,191.99492489988916,193.0280150999315,192.97895139991306,0.7315796001348644,None,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_09h37.28.227,SBL_superimposed_encoding,,2026.1.3,119.19093200916998,2026-07-13 09h37.28.448245 -0400,
1,28,28,0,stimuli/scenes/scene_U2.jpg,Undersea,Negvi,stimuli/items/undersea_object_14.png,Undersea,object,sc,p,1,0.5016797999851406,None,0,0,0,0,0,28,28,28,,,,,193.0280150999315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.0195241998881,193.0280150999315,193.0280150999315,194.99576109996997,194.9958271998912,195.00371219986118,195.00371219986118,,,195.51251629996113,p,1,195.51257449993864,195.52006089990027,196.55234579998069,196.50403469987214,0.5016797999851406,None,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_09h37.28.227,SBL_superimposed_encoding,,2026.1.3,119.19093200916998,2026-07-13 09h37.28.448245 -0400,
1,29,29,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_object_2.png,Undersea,object,si,q,1,0.3938841999042779,None,0,0,0,0,0,29,29,29,,,,,196.55234579998069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.54132359987125,196.55234579998069,196.55234579998069,198.51264499989338,198.51269189990126,198.5200361998286,198.5200361998286,,,198.92054939991795,q,1,198.92061109980568,198.92886639991775,199.9616096999962,199.91260599996895,0.3938841999042779,None,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_09h37.28.227,SBL_superimposed_encoding,,2026.1.3,119.19093200916998,2026-07-13 09h37.28.448245 -0400,
1,30,30,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_animal_5.png,Jungle,animal,si,q,1,0.4407369000837207,None,0,0,0,0,0,30,30,30,,,,,199.9616096999962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.95408349996433,199.9616096999962,199.9616096999962,201.9208340998739,201.92087909998372,201.92849839990959,201.92849839990959,,,202.37114939978346,q,1,202.3712116999086,202.37845719978213,203.4280987000093,203.36220279987901,0.4407369000837207,None,,,,,,,,,,,,,,,,,,,,207,1,short,A,2026-07-13_09h37.28.227,SBL_superimposed_encoding,,2026.1.3,119.19093200916998,2026-07-13 09h37.28.448245 -0400,
