run,thisN,thisTrialN,thisRepN,scene_stimulus,scene_cat,scene_label,item_stimulus,item_cat,item_type,congruency,key_resp_congruency.keys,key_resp_congruency.corr,key_resp_congruency.rt,key_resp_congruency.duration,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,between_run_inst.thisRepN,between_run_inst.thisTrialN,between_run_inst.thisN,between_run_inst.thisIndex,thisRow.t,notes,piloting,get_relatedness_keys.started,get_relatedness_keys.stopped,instructions_screen.started,text_instructions.started,key_welcome.started,instructions_screen.stopped,key_welcome.keys,key_welcome.rt,key_welcome.duration,instruction_keys.started,text_keys.started,key_resp_keysInst.started,instruction_keys.stopped,key_resp_keysInst.keys,key_resp_keysInst.rt,key_resp_keysInst.duration,scene_names_reminder.started,text_reminder.started,image1.started,image2.started,image3.started,image4.started,textbox1.started,textbox2.started,textbox3.started,textbox4.started,key_reminder.started,scene_names_reminder.stopped,key_reminder.keys,key_reminder.rt,key_reminder.duration,blank2000.started,text_2.started,text_2.stopped,blank2000.stopped,get_run_stim_list.started,get_run_stim_list.stopped,scene_item_presentation.started,image_scene.started,image_item.started,scene_item_presentation.stopped,congruency_response.started,text_congruency.started,key_resp_congruency.started,congruency_response.stopped,trials.key_resp_congruency.keys,trials.key_resp_congruency.corr,trials.key_resp_congruency.rt,trials.key_resp_congruency.duration,blank1000.started,text.started,text.stopped,blank1000.stopped,text_congruency.stopped,key_resp_congruency.stopped,is_last_run.started,is_last_run.stopped,between_run_pause.started,text_run_pause.started,text_relatedness_pause.started,key_resp_next_run.started,between_run_pause.stopped,between_run_inst.key_resp_next_run.keys,between_run_inst.key_resp_next_run.rt,between_run_inst.key_resp_next_run.duration,image_scene.stopped,image_item.stopped,end_screen.started,text_end.started,key_end.started,end_screen.stopped,key_end.keys,key_end.rt,key_end.duration,participant,session,delay,group,date,expName,expVersion,psychopyVersion,frameRate,expStart,
2,30,30,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/undersea_animal_16.png,Undersea,animal,si,q,1,0.7268478999612853,None,0,1,1,1,0,30,30,30,,,,,526.1000867000548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.0900037999963,526.1000867000548,526.1000867000548,528.0847094000783,528.0847527000587,528.0921780000208,528.0921780000208,528.8268790000584,q,1,0.7268478999612853,None,528.8269357000245,528.8339711000444,529.8565723000793,529.8176223000046,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,31,31,0,stimuli/scenes/scene_U2.jpg,Undersea,Negvi,stimuli/items/undersea_animal_11.png,Undersea,animal,sc,q,0,0.6092141999397427,None,0,1,1,1,0,31,31,31,,,,,529.8565723000793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.8451340000611,529.8565723000793,529.8565723000793,531.8348024000879,531.8348451000638,531.8423182000406,531.8423182000406,532.4599581999937,q,0,0.6092141999397427,None,532.4600174999796,532.467190299998,533.4834884000011,533.4507776000537,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,32,32,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/undersea_object_11.png,Undersea,object,si,q,1,0.33630089997313917,None,0,1,1,1,0,32,32,32,,,,,533.4834884000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.4725583000109,533.4834884000011,533.4834884000011,535.4677093999926,535.4677538999822,535.4757242000196,535.4757242000196,535.8178743000608,q,1,0.33630089997313917,None,535.8179414999904,535.8254522000207,536.8420698000118,536.8095631999895,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,33,33,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_animal_10.png,Undersea,animal,si,q,1,0.1934238999383524,None,0,1,1,1,0,33,33,33,,,,,536.8420698000118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.832516000024,536.8420698000118,536.8420698000118,538.8265784999821,538.8266775000375,538.8339537000284,538.8339537000284,539.0346897999989,q,1,0.1934238999383524,None,539.0347466000821,539.0423832000233,540.0587333000731,540.0264686000301,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,34,34,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/jungle_animal_11.png,Jungle,animal,sc,p,1,0.21644760004710406,None,0,1,1,1,0,34,34,34,,,,,540.0587333000731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.0495072000194,540.0587333000731,540.0587333000731,542.0348149000201,542.0348586000036,542.0426311000483,542.0426311000483,542.2598485000199,p,1,0.21644760004710406,None,542.2599090000149,542.2673247000203,543.2921384000219,543.2512906000484,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,35,35,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/undersea_animal_19.png,Undersea,animal,sc,p,1,0.24003290000837296,None,0,1,1,1,0,35,35,35,,,,,543.2921384000219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.28283869999,543.2921384000219,543.2921384000219,545.2600968000479,545.2601908000652,545.2677342999959,545.2677342999959,545.5097761000507,p,1,0.24003290000837296,None,545.5098339000251,545.5173420000356,546.533766000066,546.501735100057,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,36,36,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/jungle_object_8.png,Jungle,object,sc,p,1,0.7502664999337867,None,0,1,1,1,0,36,36,36,,,,,546.533766000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.5235728999833,546.533766000066,546.533766000066,548.5101427000482,548.5102603000123,548.5175522000063,548.5175522000063,549.2685349000385,p,1,0.7502664999337867,None,549.2685939000221,549.2758150000591,550.2914522000356,550.2595212000888,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,37,37,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/undersea_animal_18.png,Undersea,animal,sc,p,1,0.23090829991269857,None,0,1,1,1,0,37,37,37,,,,,550.2914522000356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.2802422000095,550.2914522000356,550.2914522000356,552.2766546000494,552.2766981000314,552.284114100039,552.284114100039,552.5180768000428,p,1,0.23090829991269857,None,552.518133000005,552.5259881999809,553.5428252000129,553.5097518999828,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,38,38,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_object_5.png,Jungle,object,sc,q,0,0.22158629994373769,None,0,1,1,1,0,38,38,38,,,,,553.5428252000129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.5365687999874,553.5428252000129,553.5428252000129,555.5185064000543,555.5186264000367,555.525795100024,555.525795100024,555.7517797000473,q,0,0.22158629994373769,None,555.7518379000248,555.759124299977,556.7756726000225,556.7432871999918,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,39,39,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/jungle_object_16.png,Jungle,object,sc,q,0,0.2443651999346912,None,0,1,1,1,0,39,39,39,,,,,556.7756726000225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.7659106000792,556.7756726000225,556.7756726000225,558.7601218000054,558.7602202000562,558.767626099987,558.767626099987,559.0183787000133,q,0,0.2443651999346912,None,559.0184344000882,559.0259001000086,560.0420934000285,560.0097477000672,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,40,40,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_animal_19.png,Jungle,animal,si,q,1,0.21701599995139986,None,0,1,1,1,0,40,40,40,,,,,560.0420934000285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.0312490999931,560.0420934000285,560.0420934000285,562.0188465000829,562.018942900002,562.026114200009,562.026114200009,562.2439466000069,q,1,0.21701599995139986,None,562.2440072000027,562.2512086000061,563.2669977000915,563.2347905000206,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,41,41,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/jungle_animal_14.png,Jungle,animal,sc,p,1,0.21648089995142072,None,0,1,1,1,0,41,41,41,,,,,563.2669977000915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.2559455999872,563.2669977000915,563.2669977000915,565.2518521000165,565.251895399997,565.2594682000345,565.2594682000345,565.4768716000253,p,1,0.21648089995142072,None,565.4769286999945,565.4843799000373,566.4931452000747,566.4686420999933,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,42,42,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/undersea_object_3.png,Undersea,object,sc,p,1,0.223147299955599,None,0,1,1,1,0,42,42,42,,,,,566.4931452000747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.4876211000374,566.4931452000747,566.4931452000747,568.4770943000913,568.4771965000546,568.4847595000174,568.4847595000174,568.7102851000382,p,1,0.223147299955599,None,568.7103432000149,568.7179250000045,569.734206299996,569.7013757000677,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,43,43,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/jungle_object_10.png,Jungle,object,sc,p,1,0.3500106999417767,None,0,1,1,1,0,43,43,43,,,,,569.734206299996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.7251798000652,569.734206299996,569.734206299996,571.7104527000338,571.7104955000104,571.7181393000064,571.7181393000064,572.0689242000226,p,1,0.3500106999417767,None,572.0689799999818,572.0763001000741,573.0905261000153,573.0597975000273,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,44,44,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/undersea_object_17.png,Undersea,object,sc,q,0,0.6788199000293389,None,0,1,1,1,0,44,44,44,,,,,573.0905261000153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.0791846000357,573.0905261000153,573.0905261000153,575.077175399987,575.0772192000877,575.0847438999917,575.0847438999917,575.768843100057,q,0,0.6788199000293389,None,575.7689008000307,575.7764695000369,576.792624499998,576.7600988000631,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,45,45,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/undersea_animal_13.png,Undersea,animal,si,q,1,0.22662920004222542,None,0,1,1,1,0,45,45,45,,,,,576.792624499998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.7832551000174,576.792624499998,576.792624499998,578.7771772000706,578.7772743999958,578.78484019998,578.78484019998,579.0187822000589,q,1,0.22662920004222542,None,579.0188387000235,579.0266049000202,580.0508202000055,580.0103814000031,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,46,46,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_animal_2.png,Undersea,animal,si,q,1,0.23285949998535216,None,0,1,1,1,0,46,46,46,,,,,580.0508202000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.0385868999874,580.0508202000055,580.0508202000055,582.0190667000134,582.0191829000833,582.0264295000816,582.0264295000816,582.2603307000827,q,1,0.23285949998535216,None,582.2603851000313,582.2680811000755,583.276518000057,583.2515801000409,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,47,47,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/undersea_object_18.png,Undersea,object,sc,q,0,0.20728019997477531,None,0,1,1,1,0,47,47,47,,,,,583.276518000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.2705148999812,583.276518000057,583.276518000057,585.260549700004,585.2605938999914,585.2680854999926,585.2680854999926,585.4769696000731,q,0,0.20728019997477531,None,585.4770269000437,585.4845672000665,586.5010765000479,586.4686083000852,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,48,48,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_animal_9.png,Jungle,animal,sc,p,1,0.20659840002190322,None,0,1,1,1,0,48,48,48,,,,,586.5010765000479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.4916746000526,586.5010765000479,586.5010765000479,588.4772715000436,588.4773775000358,588.4845910000149,588.4845910000149,588.6939996000146,p,1,0.20659840002190322,None,588.694055100088,588.7014288000064,589.7178904000903,589.6856977000134,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,49,49,0,stimuli/scenes/scene_U2.jpg,Undersea,Negvi,stimuli/items/undersea_object_10.png,Undersea,object,sc,q,0,0.326042199973017,None,0,1,1,1,0,49,49,49,,,,,589.7178904000903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.7104632999981,589.7178904000903,589.7178904000903,591.7022629000712,591.702346200007,591.709880999988,591.709880999988,592.0438649000134,q,0,0.326042199973017,None,592.0439212999772,592.0514718000777,593.0677932000253,593.0355817000382,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,50,50,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_object_8.png,Undersea,object,si,q,1,0.2164899999042973,None,0,1,1,1,0,50,50,50,,,,,593.0677932000253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.0576947000809,593.0677932000253,593.0677932000253,595.0440876000794,595.0441810000921,595.0513119000243,595.0513119000243,595.2688868000405,q,1,0.2164899999042973,None,595.2689473000355,595.2768941000104,596.2907832000637,596.2601757000666,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,51,51,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_animal_15.png,Jungle,animal,si,q,1,0.24725219991523772,None,0,1,1,1,0,51,51,51,,,,,596.2907832000637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.2801969000138,596.2907832000637,596.2907832000637,598.2774635000387,598.277557500056,598.2847229000181,598.2847229000181,598.5357464000117,q,1,0.24725219991523772,None,598.5358030999778,598.5432875000406,599.5593787999824,599.5271286000498,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,52,52,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_animal_12.png,Undersea,animal,si,q,1,0.21220750000793487,None,0,1,1,1,0,52,52,52,,,,,599.5593787999824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.5486666000215,599.5593787999824,599.5593787999824,601.5441319000674,601.5442313000094,601.5517089000205,601.5517089000205,601.769084700034,q,1,0.21220750000793487,None,601.7691403999925,601.7763560999883,602.7908774000825,602.7606345000677,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,53,53,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_object_15.png,Jungle,object,si,q,1,0.20330769999418408,None,0,1,1,1,0,53,53,53,,,,,602.7908774000825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.7804858000018,602.7908774000825,602.7908774000825,604.7692666000221,604.7693497000728,604.7766422000714,604.7766422000714,604.9857491999865,q,1,0.20330769999418408,None,604.9858040000545,604.9933915000875,606.0095334000653,605.9772317000898,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,54,54,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_object_4.png,Undersea,object,si,q,1,0.6818649000488222,None,0,1,1,1,0,54,54,54,,,,,606.0095334000653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.999635300017,606.0095334000653,606.0095334000653,607.9859717000509,607.9860149000306,607.9935620999895,607.9935620999895,608.6771404000465,q,1,0.6818649000488222,None,608.6771972000133,608.685267199995,609.7015268000541,609.6690933000064,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,55,55,0,stimuli/scenes/scene_U2.jpg,Undersea,Negvi,stimuli/items/jungle_animal_5.png,Jungle,animal,si,q,1,0.22273230005521327,None,0,1,1,1,0,55,55,55,,,,,609.7015268000541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.6936544000637,609.7015268000541,609.7015268000541,611.6775227000471,611.6775652000215,611.6853078000713,611.6853078000713,611.9108253000304,q,1,0.22273230005521327,None,611.9108799999813,611.9186414000578,612.9346735000145,612.9021135000512,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,56,56,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_animal_9.png,Undersea,animal,si,q,1,0.19717300008051097,None,0,1,1,1,0,56,56,56,,,,,612.9346735000145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.9238398000598,612.9346735000145,612.9346735000145,614.9194030000363,614.9194982000627,614.926822300069,614.926822300069,615.127633200027,q,1,0.19717300008051097,None,615.127689099987,615.1352860000916,616.1570825000526,616.1190809999825,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,57,57,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_object_18.png,Jungle,object,si,q,1,0.22781099996063858,None,0,1,1,1,0,57,57,57,,,,,616.1570825000526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.1469453000464,616.1570825000526,616.1570825000526,618.1357341000112,618.1357781999977,618.1439142000163,618.1439142000163,618.3775622000685,q,1,0.22781099996063858,None,618.3776167000178,618.3852242000867,619.4015285000205,619.3692799999844,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,58,58,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_animal_20.png,Jungle,animal,sc,p,1,0.2025399999693036,None,0,1,1,1,0,58,58,58,,,,,619.4015285000205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.3919758000411,619.4015285000205,619.4015285000205,621.3777584000491,621.3778020000318,621.3853018999798,621.3853018999798,621.5944632000756,p,1,0.2025399999693036,None,621.5945188000333,621.6019923000131,622.6265877999831,622.5859040999785,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,59,59,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/jungle_animal_2.png,Jungle,animal,sc,p,1,0.19351160002406687,None,0,1,1,1,0,59,59,59,,,,,622.6265877999831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.616763100028,622.6265877999831,622.6265877999831,624.6031108000316,624.603206400061,624.6102253000718,624.6102253000718,624.8108862000518,p,1,0.19351160002406687,None,624.8109433000209,624.8187879000325,625.8352455000859,625.8026908000465,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,60,60,0,stimuli/scenes/scene_U2.jpg,Undersea,Negvi,stimuli/items/jungle_object_2.png,Jungle,object,si,q,1,0.4250852999975905,None,0,1,1,1,0,60,60,60,,,,,625.8352455000859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.8271745999809,625.8352455000859,625.8352455000859,627.8111742000328,627.8112180000171,627.8187263000291,627.8187263000291,628.2444889000617,q,1,0.4250852999975905,None,628.2445464000339,628.2524346000282,629.2682192000793,629.2360593000194,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,61,61,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/undersea_object_19.png,Undersea,object,si,q,1,0.23118370003066957,None,0,1,1,1,0,61,61,61,,,,,629.2682192000793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.2569977000821,629.2682192000793,629.2682192000793,631.2527532000095,631.2527959999861,631.2603816000046,631.2603816000046,631.494211900048,q,1,0.23118370003066957,None,631.4942683000118,631.5020938999951,632.5166089000413,632.485952100018,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,62,62,0,stimuli/scenes/scene_U2.jpg,Undersea,Negvi,stimuli/items/jungle_object_13.png,Jungle,object,si,q,1,0.2693074999842793,None,0,1,1,1,0,62,62,62,,,,,632.5166089000413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.505200900021,632.5166089000413,632.5166089000413,634.4945167000405,634.4946101000533,634.5019847999793,634.5019847999793,634.7781615999993,q,1,0.2693074999842793,None,634.7782284000423,634.7853429000825,635.8017412000336,635.7693890000228,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,63,63,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/jungle_animal_4.png,Jungle,animal,sc,p,1,0.2090854000998661,None,0,1,1,1,0,63,63,63,,,,,635.8017412000336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.7918305000057,635.8017412000336,635.8017412000336,637.7864241000498,637.7865073999856,637.7939321000595,637.7939321000595,638.011357499985,p,1,0.2090854000998661,None,638.0114145000698,638.0190892000683,639.042713599978,639.0025339000858,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,64,64,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/undersea_object_6.png,Undersea,object,sc,p,1,0.4407970999600366,None,0,1,1,1,0,64,64,64,,,,,639.042713599978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.0310793999815,639.042713599978,639.042713599978,641.0116136000725,641.0116569000529,641.0189558999846,641.0189558999846,641.4613311000867,p,1,0.4407970999600366,None,641.4613885000581,641.4691360000288,642.4855616000714,642.4527547000907,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,65,65,0,stimuli/scenes/scene_U2.jpg,Undersea,Negvi,stimuli/items/undersea_object_15.png,Undersea,object,sc,q,0,0.606538400053978,None,0,1,1,1,0,65,65,65,,,,,642.4855616000714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.4779557000147,642.4855616000714,642.4855616000714,644.461652200087,644.4616964000743,644.4691704000579,644.4691704000579,645.0777163000312,q,0,0.606538400053978,None,645.077773099998,645.0859151000623,646.102570099989,646.0693666000152,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
2,66,66,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_animal_16.png,Jungle,animal,sc,p,1,0.2380291000008583,None,0,1,1,1,0,66,66,66,,,,,646.102570099989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.0964414000046,646.102570099989,646.102570099989,648.0781904000323,648.078291199985,648.0858175000176,648.0858175000176,648.3282007999951,p,1,0.2380291000008583,None,648.3282573000761,648.3357536999974,649.3518741000444,649.3198444000445,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_09h49.27.087,SBL_superimposed_encoding,,2026.1.3,119.58346692606703,2026-07-13 09h49.27.283603 -0400,
