run,thisN,thisTrialN,thisRepN,scene_stimulus,scene_cat,scene_label,item_stimulus,item_cat,item_type,congruency,key_resp_congruency.keys,key_resp_congruency.corr,key_resp_congruency.rt,key_resp_congruency.duration,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,between_run_inst.thisRepN,between_run_inst.thisTrialN,between_run_inst.thisN,between_run_inst.thisIndex,thisRow.t,notes,piloting,get_relatedness_keys.started,get_relatedness_keys.stopped,instructions_screen.started,text_instructions.started,key_welcome.started,instructions_screen.stopped,key_welcome.keys,key_welcome.rt,key_welcome.duration,instruction_keys.started,text_keys.started,key_resp_keysInst.started,instruction_keys.stopped,key_resp_keysInst.keys,key_resp_keysInst.rt,key_resp_keysInst.duration,scene_names_reminder.started,text_reminder.started,image1.started,image2.started,image3.started,image4.started,textbox1.started,textbox2.started,textbox3.started,textbox4.started,key_reminder.started,scene_names_reminder.stopped,key_reminder.keys,key_reminder.rt,key_reminder.duration,blank2000.started,text_2.started,text_2.stopped,blank2000.stopped,get_run_stim_list.started,get_run_stim_list.stopped,scene_item_presentation.started,image_scene.started,image_item.started,scene_item_presentation.stopped,congruency_response.started,text_congruency.started,key_resp_congruency.started,text_congruency.stopped,key_resp_congruency.stopped,congruency_response.stopped,trials.key_resp_congruency.keys,trials.key_resp_congruency.corr,blank1000.started,text.started,text.stopped,blank1000.stopped,trials.key_resp_congruency.rt,trials.key_resp_congruency.duration,is_last_run.started,is_last_run.stopped,between_run_pause.started,text_run_pause.started,text_relatedness_pause.started,key_resp_next_run.started,between_run_pause.stopped,between_run_inst.key_resp_next_run.keys,between_run_inst.key_resp_next_run.rt,between_run_inst.key_resp_next_run.duration,image_scene.stopped,image_item.stopped,end_screen.started,text_end.started,key_end.started,end_screen.stopped,key_end.keys,key_end.rt,key_end.duration,participant,session,delay,group,date,expName,expVersion,psychopyVersion,frameRate,expStart,
1,5,5,0,stimuli/scenes/scene_U2.jpg,Undersea,Somar,stimuli/items/jungle_animal_15.png,Jungle,animal,si,p,1,0.3215061998926103,None,0,0,0,0,0,5,5,5,,,,,66.65021120011806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.64327019988559,66.65021120011806,66.65021120011806,68.61801610002294,68.61811339994892,68.62537380005233,68.62537380005233,,,68.95122759998776,p,1,68.9512847000733,68.95868299994618,69.99152850010432,69.94232750008814,0.3215061998926103,None,,,,,,,,,,,,,,,,,,,,205,1,short,A,2026-07-10_13h45.21.247,SBL_superimposed_encoding,,2026.1.3,119.57217091126466,2026-07-10 13h45.21.469065 -0400,
1,6,6,0,stimuli/scenes/scene_J1.jpg,Jungle,Negvi,stimuli/items/jungle_animal_11.png,Jungle,animal,sc,q,1,0.4516612000297755,None,0,0,0,0,0,6,6,6,,,,,69.99152850010432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.98077020002529,69.99152850010432,69.99152850010432,71.95929779997095,71.95934140007012,71.96703510009684,71.96703510009684,,,72.42579969996586,q,1,72.42585709993728,72.43377929995768,73.52259190008044,73.41767029999755,0.4516612000297755,None,,,,,,,,,,,,,,,,,,,,205,1,short,A,2026-07-10_13h45.21.247,SBL_superimposed_encoding,,2026.1.3,119.57217091126466,2026-07-10 13h45.21.469065 -0400,
1,7,7,0,stimuli/scenes/scene_U1.jpg,Undersea,Malbow,stimuli/items/jungle_object_12.png,Jungle,object,si,p,1,0.43398629990406334,None,0,0,0,0,0,7,7,7,,,,,73.52259190008044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.51107940007932,73.52259190008044,73.52259190008044,75.43404379999265,75.43409219989553,75.44180719996803,75.44180719996803,,,75.88450090005063,p,1,75.88455899991095,75.8918687000405,76.90840020007454,76.87584670004435,0.43398629990406334,None,,,,,,,,,,,,,,,,,,,,205,1,short,A,2026-07-10_13h45.21.247,SBL_superimposed_encoding,,2026.1.3,119.57217091126466,2026-07-10 13h45.21.469065 -0400,
1,8,8,0,stimuli/scenes/scene_J1.jpg,Jungle,Negvi,stimuli/items/undersea_animal_1.png,Undersea,animal,si,p,1,0.3899976001121104,None,0,0,0,0,0,8,8,8,,,,,76.90840020007454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.897545899963,76.90840020007454,76.90840020007454,78.88464649999514,78.88469170010649,78.89246160001494,78.89246160001494,,,79.28431300004013,p,1,79.28436989989132,79.29223649995402,80.35018309997395,80.27581300004385,0.3899976001121104,None,,,,,,,,,,,,,,,,,,,,205,1,short,A,2026-07-10_13h45.21.247,SBL_superimposed_encoding,,2026.1.3,119.57217091126466,2026-07-10 13h45.21.469065 -0400,
1,9,9,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/jungle_animal_20.png,Jungle,animal,sc,q,1,0.44618719979189336,None,0,0,0,0,0,9,9,9,,,,,80.35018309997395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.340469900053,80.35018309997395,80.35018309997395,82.28496029996313,82.28506499994546,82.29229849996045,82.29229849996045,,,82.74295690003783,q,1,82.74301479989663,82.75104829994962,83.7669317999389,83.73444349993952,0.44618719979189336,None,,,,,,,,,,,,,,,,,,,,205,1,short,A,2026-07-10_13h45.21.247,SBL_superimposed_encoding,,2026.1.3,119.57217091126466,2026-07-10 13h45.21.469065 -0400,
1,10,10,0,stimuli/scenes/scene_U1.jpg,Undersea,Malbow,stimuli/items/jungle_animal_1.png,Jungle,animal,si,p,1,0.33927439991384745,None,0,0,0,0,0,10,10,10,,,,,83.7669317999389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.75547709991224,83.7669317999389,83.7669317999389,85.75154229998589,85.75158610008657,85.75915489997715,85.75915489997715,,,86.10173940006644,p,1,86.10179600003175,86.10885459999554,87.15043890010566,87.09284129994921,0.33927439991384745,None,,,,,,,,,,,,,,,,,,,,205,1,short,A,2026-07-10_13h45.21.247,SBL_superimposed_encoding,,2026.1.3,119.57217091126466,2026-07-10 13h45.21.469065 -0400,
1,11,11,0,stimuli/scenes/scene_J1.jpg,Jungle,Negvi,stimuli/items/undersea_object_1.png,Undersea,object,si,p,1,0.4056017999537289,None,0,0,0,0,0,11,11,11,,,,,87.15043890010566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.14239050005563,87.15043890010566,87.15043890010566,89.10956249991432,89.10960650001653,89.1175245998893,89.1175245998893,,,89.5266642998904,p,1,89.52672070008703,89.53412720002234,90.56696489988826,90.51774820010178,0.4056017999537289,None,,,,,,,,,,,,,,,,,,,,205,1,short,A,2026-07-10_13h45.21.247,SBL_superimposed_encoding,,2026.1.3,119.57217091126466,2026-07-10 13h45.21.469065 -0400,
1,12,12,0,stimuli/scenes/scene_U2.jpg,Undersea,Somar,stimuli/items/undersea_object_6.png,Undersea,object,sc,q,1,0.35745399980805814,None,0,0,0,0,0,12,12,12,,,,,90.56696489988826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.55768759991042,90.56696489988826,90.56696489988826,92.53464840003289,92.53469239990227,92.54238749993965,92.54238749993965,,,92.90135820000432,q,1,92.9014135999605,92.90902959997766,93.93413800001144,93.89259409997612,0.35745399980805814,None,,,,,,,,,,,,,,,,,,,,205,1,short,A,2026-07-10_13h45.21.247,SBL_superimposed_encoding,,2026.1.3,119.57217091126466,2026-07-10 13h45.21.469065 -0400,
1,13,13,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/undersea_animal_14.png,Undersea,animal,si,p,1,0.3411523001268506,None,0,0,0,0,0,13,13,13,,,,,93.93413800001144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.9266331999097,93.93413800001144,93.93413800001144,95.90985750011168,95.90990160009824,95.91757869999856,95.91757869999856,,,96.25981130008586,p,1,96.25986719992943,96.2672220999375,97.31579959997907,97.25108240009286,0.3411523001268506,None,,,,,,,,,,,,,,,,,,,,205,1,short,A,2026-07-10_13h45.21.247,SBL_superimposed_encoding,,2026.1.3,119.57217091126466,2026-07-10 13h45.21.469065 -0400,
1,14,14,0,stimuli/scenes/scene_U1.jpg,Undersea,Malbow,stimuli/items/undersea_animal_2.png,Undersea,animal,sc,q,1,0.8317219000309706,None,0,0,0,0,0,14,14,14,,,,,97.31579959997907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.3045914999675,97.31579959997907,97.31579959997907,99.25992779992521,99.2599722999148,99.26755160000175,99.26755160000175,,,100.10165730002336,q,1,100.10171349998564,100.10941429995,101.14027009997517,101.09324590000324,0.8317219000309706,None,,,,,,,,,,,,,,,,,,,,205,1,short,A,2026-07-10_13h45.21.247,SBL_superimposed_encoding,,2026.1.3,119.57217091126466,2026-07-10 13h45.21.469065 -0400,
1,15,15,0,stimuli/scenes/scene_U2.jpg,Undersea,Somar,stimuli/items/jungle_animal_7.png,Jungle,animal,si,p,1,0.4213924000505358,None,0,0,0,0,0,15,15,15,,,,,101.14027009997517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.1298056000378,101.14027009997517,101.14027009997517,103.11018679989502,103.11023240000941,103.11750719998963,103.11750719998963,,,103.54304190003313,p,1,103.54309950000606,103.55100300000049,104.57565440004691,104.53485860000364,0.4213924000505358,None,,,,,,,,,,,,,,,,,,,,205,1,short,A,2026-07-10_13h45.21.247,SBL_superimposed_encoding,,2026.1.3,119.57217091126466,2026-07-10 13h45.21.469065 -0400,
1,16,16,0,stimuli/scenes/scene_U1.jpg,Undersea,Malbow,stimuli/items/undersea_animal_7.png,Undersea,animal,sc,q,1,0.37985619995743036,None,0,0,0,0,0,16,16,16,,,,,104.57565440004691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.56690239999443,104.57565440004691,104.57565440004691,106.54353719996288,106.54358140006661,106.55102139990777,106.55102139990777,,,106.93508720002137,q,1,106.93514519999735,106.94271370000206,107.97569189989008,107.92657959996723,0.37985619995743036,None,,,,,,,,,,,,,,,,,,,,205,1,short,A,2026-07-10_13h45.21.247,SBL_superimposed_encoding,,2026.1.3,119.57217091126466,2026-07-10 13h45.21.469065 -0400,
1,17,17,0,stimuli/scenes/scene_U2.jpg,Undersea,Somar,stimuli/items/jungle_object_7.png,Jungle,object,si,p,1,0.32412010012194514,None,0,0,0,0,0,17,17,17,,,,,107.97569189989008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.96633460000157,107.97569189989008,107.97569189989008,109.94336319994181,109.94345939997584,109.95118959993124,109.95118959993124,,,110.27668590005487,p,1,110.27674239990301,110.28451630007476,111.32559989998117,111.26778930006549,0.32412010012194514,None,,,,,,,,,,,,,,,,,,,,205,1,short,A,2026-07-10_13h45.21.247,SBL_superimposed_encoding,,2026.1.3,119.57217091126466,2026-07-10 13h45.21.469065 -0400,
1,18,18,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/jungle_object_9.png,Jungle,object,sc,None,0,,,0,0,0,0,0,18,18,18,,,,,111.32559989998117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.31393450009637,111.32559989998117,111.32559989998117,113.2770686999429,113.27716540009715,113.2844889999833,113.2844889999833,114.27621089993045,114.27621089993045,114.26806910010055,None,0,114.26811400009319,114.27621089993045,115.31684170011431,115.25970999989659,,,,,,,,,,,,,,,,,,,,,,205,1,short,A,2026-07-10_13h45.21.247,SBL_superimposed_encoding,,2026.1.3,119.57217091126466,2026-07-10 13h45.21.469065 -0400,
1,19,19,0,stimuli/scenes/scene_U2.jpg,Undersea,Somar,stimuli/items/jungle_animal_10.png,Jungle,animal,si,p,1,0.25436219992116094,None,0,0,0,0,0,19,19,19,,,,,115.31684170011431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.30596829997376,115.31684170011431,115.31684170011431,117.27700280002318,117.27709920005873,117.28471860010177,117.28471860010177,,,117.54389839991927,p,1,117.54396519996226,117.55114279990084,118.57604920002632,118.53462849999778,0.25436219992116094,None,,,,,,,,,,,,,,,,,,,,205,1,short,A,2026-07-10_13h45.21.247,SBL_superimposed_encoding,,2026.1.3,119.57217091126466,2026-07-10 13h45.21.469065 -0400,
1,20,20,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/undersea_animal_19.png,Undersea,animal,si,p,1,0.22743059997446835,None,0,0,0,0,0,20,20,20,,,,,118.57604920002632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.56696059997194,118.57604920002632,118.57604920002632,120.55215559992939,120.5522344999481,120.55968290008605,120.55968290008605,,,120.79382629995234,p,1,120.7938892999664,120.80126499990001,121.83435930009,121.78514080005698,0.22743059997446835,None,,,,,,,,,,,,,,,,,,,,205,1,short,A,2026-07-10_13h45.21.247,SBL_superimposed_encoding,,2026.1.3,119.57217091126466,2026-07-10 13h45.21.469065 -0400,
1,21,21,0,stimuli/scenes/scene_U2.jpg,Undersea,Somar,stimuli/items/undersea_animal_13.png,Undersea,animal,sc,q,1,0.27281410014256835,None,0,0,0,0,0,21,21,21,,,,,121.83435930009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.82538879988715,121.83435930009,121.83435930009,123.801771099912,123.80181530001573,123.80995810008608,123.80995810008608,,,124.08517310000025,q,1,124.08522749994881,124.09292640001513,125.14242310007103,125.07660949998535,0.27281410014256835,None,,,,,,,,,,,,,,,,,,,,205,1,short,A,2026-07-10_13h45.21.247,SBL_superimposed_encoding,,2026.1.3,119.57217091126466,2026-07-10 13h45.21.469065 -0400,
1,22,22,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/undersea_animal_15.png,Undersea,animal,si,p,1,0.30173639999702573,None,0,0,0,0,0,22,22,22,,,,,125.14242310007103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.13080070004798,125.14242310007103,125.14242310007103,127.08569410000928,127.08579199993983,127.09311989997514,127.09311989997514,,,127.40241319988854,p,1,127.40247020008974,127.40996160008945,128.4262775001116,128.3935622998979,0.30173639999702573,None,,,,,,,,,,,,,,,,,,,,205,1,short,A,2026-07-10_13h45.21.247,SBL_superimposed_encoding,,2026.1.3,119.57217091126466,2026-07-10 13h45.21.469065 -0400,
1,23,23,0,stimuli/scenes/scene_U2.jpg,Undersea,Somar,stimuli/items/undersea_animal_10.png,Undersea,animal,sc,p,0,0.304564299993217,None,0,0,0,0,0,23,23,23,,,,,128.4262775001116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.41754440008663,128.4262775001116,128.4262775001116,130.4104790999554,130.41055330005474,130.4181540000718,130.4181540000718,,,130.72760590002872,p,0,130.7276671999134,130.7346892999485,131.76818450004794,131.7183203001041,0.304564299993217,None,,,,,,,,,,,,,,,,,,,,205,1,short,A,2026-07-10_13h45.21.247,SBL_superimposed_encoding,,2026.1.3,119.57217091126466,2026-07-10 13h45.21.469065 -0400,
1,24,24,0,stimuli/scenes/scene_J1.jpg,Jungle,Negvi,stimuli/items/undersea_animal_8.png,Undersea,animal,si,p,1,0.3873840000014752,None,0,0,0,0,0,24,24,24,,,,,131.76818450004794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.76113500003703,131.76818450004794,131.76818450004794,133.7351557998918,133.73520100000314,133.74293299997225,133.74293299997225,,,134.13521190010943,p,1,134.13527059997432,134.1430679000914,135.17538550007157,135.12667870009318,0.3873840000014752,None,,,,,,,,,,,,,,,,,,,,205,1,short,A,2026-07-10_13h45.21.247,SBL_superimposed_encoding,,2026.1.3,119.57217091126466,2026-07-10 13h45.21.469065 -0400,
1,25,25,0,stimuli/scenes/scene_U2.jpg,Undersea,Somar,stimuli/items/undersea_animal_20.png,Undersea,animal,sc,q,1,0.3000760998111218,None,0,0,0,0,0,25,25,25,,,,,135.17538550007157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.16507610003464,135.17538550007157,135.17538550007157,137.13597350008786,137.13606949988753,137.14320180006325,137.14320180006325,,,137.44403559993953,q,1,137.44409219990484,137.45187409990467,138.4928528999444,138.4354113000445,0.3000760998111218,None,,,,,,,,,,,,,,,,,,,,205,1,short,A,2026-07-10_13h45.21.247,SBL_superimposed_encoding,,2026.1.3,119.57217091126466,2026-07-10 13h45.21.469065 -0400,
1,26,26,0,stimuli/scenes/scene_J1.jpg,Jungle,Negvi,stimuli/items/undersea_object_5.png,Undersea,object,si,p,1,0.4154389000032097,None,0,0,0,0,0,26,26,26,,,,,138.4928528999444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.48313560010865,138.4928528999444,138.4928528999444,140.444198400015,140.44424590002745,140.4514927000273,140.4514927000273,,,140.86889780010097,p,1,140.86895449995063,140.8765459000133,141.89071019995026,141.86036220006645,0.4154389000032097,None,,,,,,,,,,,,,,,,,,,,205,1,short,A,2026-07-10_13h45.21.247,SBL_superimposed_encoding,,2026.1.3,119.57217091126466,2026-07-10 13h45.21.469065 -0400,
1,27,27,0,stimuli/scenes/scene_U2.jpg,Undersea,Somar,stimuli/items/jungle_animal_17.png,Jungle,animal,si,p,1,0.27006320003420115,None,0,0,0,0,0,27,27,27,,,,,141.89071019995026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.8802742001135,141.89071019995026,141.89071019995026,143.8691414000932,143.86918519996107,143.87676299992017,143.87676299992017,,,144.15203080000356,p,1,144.15208490006626,144.16005970002152,145.20064030005597,145.14381140004843,0.27006320003420115,None,,,,,,,,,,,,,,,,,,,,205,1,short,A,2026-07-10_13h45.21.247,SBL_superimposed_encoding,,2026.1.3,119.57217091126466,2026-07-10 13h45.21.469065 -0400,
1,28,28,0,stimuli/scenes/scene_J1.jpg,Jungle,Negvi,stimuli/items/jungle_animal_6.png,Jungle,animal,sc,q,1,0.34695330006070435,None,0,0,0,0,0,28,28,28,,,,,145.20064030005597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.19000730011612,145.20064030005597,145.20064030005597,147.15253630001098,147.15258010011166,147.16019580001011,147.16019580001011,,,147.5107660999056,q,1,147.51082170009613,147.51868669991381,148.54007009998895,148.50233360007405,0.34695330006070435,None,,,,,,,,,,,,,,,,,,,,205,1,short,A,2026-07-10_13h45.21.247,SBL_superimposed_encoding,,2026.1.3,119.57217091126466,2026-07-10 13h45.21.469065 -0400,
1,29,29,0,stimuli/scenes/scene_U1.jpg,Undersea,Malbow,stimuli/items/undersea_animal_5.png,Undersea,animal,sc,p,0,0.7557904999703169,None,0,0,0,0,0,29,29,29,,,,,148.54007009998895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.5300648000557,148.54007009998895,148.54007009998895,150.5191335999407,150.51917720003985,150.5268061000388,150.5268061000388,,,151.28611680003814,p,0,151.2861738000065,151.29356710007414,152.33526229998097,152.27730969991535,0.7557904999703169,None,,,,,,,,,,,,,,,,,,,,205,1,short,A,2026-07-10_13h45.21.247,SBL_superimposed_encoding,,2026.1.3,119.57217091126466,2026-07-10 13h45.21.469065 -0400,
1,30,30,0,stimuli/scenes/scene_U2.jpg,Undersea,Somar,stimuli/items/undersea_animal_12.png,Undersea,animal,sc,q,1,0.5486293002031744,None,0,0,0,0,0,30,30,30,,,,,152.33526229998097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.32912619994022,152.33526229998097,152.33526229998097,154.29433139995672,154.29441519989632,154.30207259999588,154.30207259999588,,,154.8526216999162,q,1,154.8526898000855,154.86075649992563,155.88529279991053,155.84414539998397,0.5486293002031744,None,,,,,,,,,,,,,,,,,,,,205,1,short,A,2026-07-10_13h45.21.247,SBL_superimposed_encoding,,2026.1.3,119.57217091126466,2026-07-10 13h45.21.469065 -0400,
