run,thisN,thisTrialN,thisRepN,scene_stimulus,scene_cat,scene_label,item_stimulus,item_cat,item_type,congruency,key_resp_remember.keys,key_resp_context.keys,key_resp_context.corr,key_resp_context.rt,key_resp_context.duration,key_resp_context_conf.keys,key_resp_context_conf.rt,key_resp_context_conf.duration,key_resp_scenes.keys,key_resp_scenes.corr,key_resp_scene_conf.keys,key_resp_scene_conf.rt,key_resp_scene_conf.duration,key_resp_scenes.rt,key_resp_scenes.duration,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,show_rest_screen.thisRepN,show_rest_screen.thisTrialN,show_rest_screen.thisN,show_rest_screen.thisIndex,thisRow.t,notes,piloting,subs_rand_vars.started,subs_rand_vars.stopped,set_instructions.started,set_instructions.stopped,ret_inst_scr.started,text_instructions.started,key_resp_start.started,ret_inst_scr.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,ret_inst2.started,text_instructions_2.started,key_resp_start_2.started,ret_inst2.stopped,key_resp_start_2.keys,key_resp_start_2.rt,key_resp_start_2.duration,scene_names_reminder.started,text_reminder.started,image1.started,image2.started,image3.started,image4.started,textbox1.started,textbox2.started,textbox3.started,textbox4.started,key_reminder.started,scene_names_reminder.stopped,key_reminder.keys,key_reminder.rt,key_reminder.duration,blank3000_2.started,text_3.started,text_3.stopped,blank3000_2.stopped,create_runs_stim_div.started,create_runs_stim_div.stopped,set_rows.started,set_rows.stopped,item_imagine_scene.started,item_cue.started,item_imagine_scene.stopped,trials.key_resp_remember.keys,blank1000.started,blank1000.stopped,select_context.started,text_context_headline.started,text_sea.started,text_jungle.started,key_resp_context.started,select_context.stopped,trials.key_resp_context.keys,trials.key_resp_context.corr,trials.key_resp_context.rt,trials.key_resp_context.duration,blank500.started,text_blank.started,text_blank.stopped,blank500.stopped,context_confidence.started,text_context_choice.started,slider_context_conf.started,key_resp_context_conf.started,context_confidence.stopped,trials.key_resp_context_conf.keys,trials.key_resp_context_conf.rt,trials.key_resp_context_conf.duration,select_scene_name.started,text_scene_headline.started,text_actual_context.started,text_q_scene.started,text_labels.started,text_scene_headline.stopped,text_actual_context.stopped,text_q_scene.stopped,text_labels.stopped,select_scene_name.stopped,trials.key_resp_scenes.keys,trials.key_resp_scenes.corr,scene_confidence.started,text_chosen_scene.started,slider_scene_conf.started,key_resp_scene_conf.started,scene_confidence.stopped,trials.key_resp_scene_conf.keys,trials.key_resp_scene_conf.rt,trials.key_resp_scene_conf.duration,blank3000.started,blank3000.stopped,trials.key_resp_scenes.rt,trials.key_resp_scenes.duration,item_cue.stopped,is_last.started,is_last.stopped,rest_between_runs.started,text_run_rest.started,key_resp_run_rest.started,rest_between_runs.stopped,show_rest_screen.key_resp_run_rest.keys,show_rest_screen.key_resp_run_rest.rt,show_rest_screen.key_resp_run_rest.duration,ret_end_screen.started,text_endSet.started,key_resp_continue.started,text_endSet.stopped,key_resp_continue.stopped,ret_end_screen.stopped,key_resp_continue.keys,forked_instructions.started,text_end_inst.started,key_resp_end.started,forked_instructions.stopped,key_resp_end.keys,key_resp_end.rt,key_resp_end.duration,participant,session,delay,group,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0,16,16,0,stimuli/scenes/scene_U2.jpg,Undersea,Malbow,stimuli/items/jungle_object_14.png,Jungle,object,si,None,1,1,0.44658710015937686,None,2,0.7599003999494016,None,2,1,2,0.30639049992896616,None,0.8670275001786649,None,0,0,0,0,0,16,16,16,,,,,283.67510989983566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.67260319995694,283.67510989983566,287.66532309981994,None,290.3745820999611,291.36541709979065,288.6580020999536,288.6652931999415,288.6652931999415,288.6652931999415,0.0003715998027473688,289.10742739983834,1,1,0.44658710015937686,None,292.2496076999232,292.2572716998402,292.7502942997962,292.740866499953,289.6016472999472,289.6085482998751,289.6085482998751,289.6085482998751,290.37452199985273,2,0.7599003999494016,None,291.36988119990565,291.37365129985847,291.37365129985847,291.37365129985847,291.37365129985847,,,,,292.24954320001416,2,1,292.7433803000022,292.7502942997962,292.7502942997962,292.7502942997962,293.05779559980147,2,0.30639049992896616,None,293.0578521999996,296.0491413997952,0.8670275001786649,None,,,,,,,,,,,,,,,,,,,,,,,,,202,1,short,A,2026-07-10_10h20.21.318,SBL_superimposed_retrieval,,2026.1.3,120.20155404525094,2026-07-10 10h20.21.740686 -0400,
0,17,17,0,stimuli/scenes/scene_J2.jpg,Jungle,Somar,stimuli/items/undersea_object_10.png,Undersea,object,si,None,1,0,2.287834699964151,None,1,0.27937300014309585,None,1,1,1,0.2614555999170989,None,0.6287533000577241,None,0,0,0,0,0,17,17,17,,,,,296.07253609993495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.0703103998676,296.07253609993495,300.05763289984316,None,304.13339530001394,305.12433000002056,301.0497653000057,301.05700259981677,301.05700259981677,301.05700259981677,-0.0007740999571979046,303.3496512998827,1,0,2.287834699964151,None,305.76640199986286,305.77394029987045,306.2669027999509,306.2573164999485,303.8419047999196,303.8487052000128,303.8487052000128,303.8487052000128,304.1333399999421,1,0.27937300014309585,None,305.12845359998755,305.13177310000174,305.13177310000174,305.13177310000174,305.13177310000174,,,,,305.7663380999584,1,1,306.2596666999161,306.2669027999509,306.2669027999509,306.2669027999509,306.5329383998178,1,0.2614555999170989,None,306.53299320000224,309.5242091999389,0.6287533000577241,None,300.0657249998767,,,,,,,,,,,,,,,,,,,,,,,,202,1,short,A,2026-07-10_10h20.21.318,SBL_superimposed_retrieval,,2026.1.3,120.20155404525094,2026-07-10 10h20.21.740686 -0400,
0,18,18,0,stimuli/scenes/scene_J1.jpg,Jungle,Negvi,stimuli/items/jungle_object_5.png,Jungle,object,sc,None,2,1,0.79505670000799,None,3,1.1425780998542905,None,2,1,3,0.5471258000470698,None,0.6259234000463039,None,0,0,0,0,0,18,18,18,,,,,309.5543114999309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.5517633999698,309.5543114999309,313.5409188999329,None,316.98312899982557,317.97436159988865,314.533577399794,314.5406894998159,314.5406894998159,314.5406894998159,0.0006261998787522316,315.33348489995115,2,1,0.79505670000799,None,318.6165506998077,318.6240718998015,319.117197799962,319.1076111998409,315.8270464998204,315.83404829981737,315.83404829981737,315.83404829981737,316.9830696999561,3,1.1425780998542905,None,317.9748939999845,317.9824347998947,317.9824347998947,317.9824347998947,317.9824347998947,,,,,318.61648650001734,2,1,319.1100054997951,319.117197799962,319.117197799962,319.117197799962,319.66650729998946,3,0.5471258000470698,None,319.66656499984674,322.65824829996563,0.6259234000463039,None,,,,,,,,,,,,,,,,,,,,,,,,,202,1,short,A,2026-07-10_10h20.21.318,SBL_superimposed_retrieval,,2026.1.3,120.20155404525094,2026-07-10 10h20.21.740686 -0400,
0,19,19,0,stimuli/scenes/scene_J2.jpg,Jungle,Somar,stimuli/items/undersea_animal_19.png,Undersea,animal,si,None,2,1,1.6141849998384714,None,1,0.37757450016215444,None,1,1,1,0.2627346001099795,None,0.3542814999818802,None,0,0,0,0,0,19,19,19,,,,,322.67380539979786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.6715318998322,322.67380539979786,326.6579481998924,None,330.16674919985235,331.15790559980087,327.6503020999953,327.65768139995635,327.65768139995635,327.65768139995635,-0.00048719998449087143,329.2832364998758,2,1,1.6141849998384714,None,331.5255910998676,331.53272349992767,332.0259253999684,332.01650469982997,329.77530310000293,329.78240449982695,329.78240449982695,329.78240449982695,330.166691099992,1,0.37757450016215444,None,331.15833409992047,331.16592899989337,331.16592899989337,331.16592899989337,331.16592899989337,,,,,331.52552649984136,1,1,332.0191539998632,332.0259253999684,332.0259253999684,332.0259253999684,332.29178539989516,1,0.2627346001099795,None,332.29184079985134,335.2830366999842,0.3542814999818802,None,326.6662101999391,,,,,,,,,,,,,,,,,,,,,,,,202,1,short,A,2026-07-10_10h20.21.318,SBL_superimposed_retrieval,,2026.1.3,120.20155404525094,2026-07-10 10h20.21.740686 -0400,
1,0,0,0,stimuli/scenes/scene_U2.jpg,Undersea,Malbow,stimuli/items/undersea_object_20.png,Undersea,object,sc,None,1,1,0.9809972001239657,None,2,0.6655294999945909,None,1,0,2,0.2604688999708742,None,0.943711900152266,None,0,1,1,1,0,0,0,0,0,0,0,0,338.30345579981804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.25945679983124,338.2596779000014,338.30069179995917,338.30345579981804,342.2660619998351,None,345.4172928999178,346.40880919992924,343.2589034999255,343.26622049999423,343.26622049999423,343.26622049999423,-0.0007586998399347067,344.2415807999205,1,1,0.9809972001239657,None,347.3673599998001,347.3747444998007,347.86746619991027,347.85806619981304,344.7361647998914,344.7430314999074,344.7430314999074,344.7430314999074,345.41723559983075,2,0.6655294999945909,None,346.41312569985166,346.4168335997965,346.4168335997965,346.4168335997965,346.4168335997965,,,,,347.3672874998301,1,0,347.8606070999522,347.86746619991027,347.86746619991027,347.86746619991027,348.1337895998731,2,0.2604688999708742,None,348.1338506999891,351.12485889997333,0.943711900152266,None,,335.28562799980864,335.28584609995596,335.2860493999906,335.291436499916,336.2827704998199,338.25814659986645,space,1.973307500127703,None,,,,,,,,,,,,,,,202,1,short,A,2026-07-10_10h20.21.318,SBL_superimposed_retrieval,,2026.1.3,120.20155404525094,2026-07-10 10h20.21.740686 -0400,
1,1,1,0,stimuli/scenes/scene_J1.jpg,Jungle,Negvi,stimuli/items/jungle_animal_10.png,Jungle,animal,sc,None,2,1,0.7301762001588941,None,3,0.5997518000658602,None,2,1,3,0.2765468000434339,None,0.5777414001058787,None,0,1,1,1,0,1,1,1,,,,,351.1558044999838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.1534724999219,351.1558044999838,355.1411504999269,None,357.9756548998412,358.96702699991874,356.13397059985436,356.14142180001363,356.14142180001363,356.14142180001363,0.00016329996287822723,356.8671180999372,2,1,0.7301762001588941,None,359.55874489992857,359.5667572999373,360.0595139998477,360.0502683999948,357.3618167999666,357.3685928999912,357.3685928999912,357.3685928999912,357.9755970998667,3,0.5997518000658602,None,358.97125479998067,358.9745989998337,358.9745989998337,358.9745989998337,358.9745989998337,,,,,359.55868179979734,2,1,360.05263769999146,360.0595139998477,360.0595139998477,360.0595139998477,360.34228260000236,3,0.2765468000434339,None,360.3423391999677,363.3338846999686,0.5777414001058787,None,,,,,,,,,,,,,,,,,,,,,,,,,202,1,short,A,2026-07-10_10h20.21.318,SBL_superimposed_retrieval,,2026.1.3,120.20155404525094,2026-07-10 10h20.21.740686 -0400,
1,2,2,0,stimuli/scenes/scene_J1.jpg,Jungle,Negvi,stimuli/items/jungle_object_20.png,Jungle,object,sc,None,2,1,0.6188171000685543,None,2,0.8061521998606622,None,2,1,3,0.2793727999087423,None,0.6607774998992682,None,0,1,1,1,0,2,2,2,,,,,363.3508516999427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.3483746999409,363.3508516999427,367.3340678999666,None,370.2760280999355,371.2673016998451,368.3259805999696,368.3334539998323,368.3334539998323,368.3334539998323,-0.0006273000035434961,368.96734239999205,2,1,0.6188171000685543,None,371.9422606998123,371.9501441998873,372.4414100998547,372.4338907999918,369.4597868998535,369.4664554998744,369.4664554998744,369.4664554998744,370.27596919983625,2,0.8061521998606622,None,371.26771999988705,371.2752855999861,371.2752855999861,371.2752855999861,371.2752855999861,,,,,371.94219679990783,2,1,372.43480649986304,372.4414100998547,372.4414100998547,372.4414100998547,372.72608920000494,3,0.2793727999087423,None,372.7261466998607,375.71739019989036,0.6607774998992682,None,367.3417662999127,,,,,,,,,,,,,,,,,,,,,,,,202,1,short,A,2026-07-10_10h20.21.318,SBL_superimposed_retrieval,,2026.1.3,120.20155404525094,2026-07-10 10h20.21.740686 -0400,
1,3,3,0,stimuli/scenes/scene_U1.jpg,Undersea,Tulon,stimuli/items/undersea_animal_7.png,Undersea,animal,sc,None,1,1,0.5860968001652509,None,3,0.7261985000222921,None,1,1,3,0.34260270022787154,None,0.5620158000383526,None,0,1,1,1,0,3,3,3,,,,,375.74453369993716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.74230949999765,375.74453369993716,379.7337694999296,None,382.551490199985,383.54230239987373,380.72623009979725,380.7335669999011,380.7335669999011,380.7335669999011,0.00012740003876388073,381.31771759991534,1,1,0.5860968001652509,None,384.1177891998086,384.1249910998158,384.6180994999595,384.6088715000078,381.81163849984296,381.81862289994024,381.81862289994024,381.81862289994024,382.55143129988573,3,0.7261985000222921,None,383.5466738999821,383.54994719987735,383.54994719987735,383.54994719987735,383.54994719987735,,,,,384.1177275998052,1,1,384.6112387999892,384.6180994999595,384.6180994999595,384.6180994999595,384.96774699981324,3,0.34260270022787154,None,384.9678026000038,387.95908089983277,0.5620158000383526,None,,,,,,,,,,,,,,,,,,,,,,,,,202,1,short,A,2026-07-10_10h20.21.318,SBL_superimposed_retrieval,,2026.1.3,120.20155404525094,2026-07-10 10h20.21.740686 -0400,
1,4,4,0,stimuli/scenes/scene_U1.jpg,Undersea,Tulon,stimuli/items/undersea_animal_9.png,Undersea,animal,sc,None,1,1,0.568524899892509,None,2,0.3588255001232028,None,1,1,1,0.8891288000158966,None,0.47229569987393916,None,0,1,1,1,0,4,4,4,,,,,387.9906386998482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.98849989986047,387.9906386998482,391.9757363998797,None,394.40170059981756,395.3927263999358,392.9678344000131,392.9754519998096,392.9754519998096,392.9754519998096,7.409998215734959e-05,393.5425917999819,1,1,0.568524899892509,None,395.8765638999175,395.8837190999184,396.37516229995526,396.36737159988843,394.0351005999837,394.04180229990743,394.04180229990743,394.04180229990743,394.4016443998553,2,0.3588255001232028,None,395.393134099897,395.4004756999202,395.4004756999202,395.4004756999202,395.4004756999202,,,,,395.87649909988977,1,1,396.36826099990867,396.37516229995526,396.37516229995526,396.37516229995526,397.26796219986863,1,0.8891288000158966,None,397.26802089996636,400.25928729982115,0.47229569987393916,None,,,,,,,,,,,,,,,,,,,,,,,,,202,1,short,A,2026-07-10_10h20.21.318,SBL_superimposed_retrieval,,2026.1.3,120.20155404525094,2026-07-10 10h20.21.740686 -0400,
1,5,5,0,stimuli/scenes/scene_U2.jpg,Undersea,Malbow,stimuli/items/jungle_object_3.png,Jungle,object,si,None,1,1,0.5408158001955599,None,2,0.5866539999842644,None,2,1,2,0.24656589981168509,None,0.7717785998247564,None,0,1,1,1,0,5,5,5,,,,,400.28328139986843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.281033199979,400.28328139986843,404.2675532998983,None,406.90177310002036,407.8926708998624,405.2598237998318,405.2676064998377,405.2676064998377,405.2676064998377,-0.00033900002017617226,405.80958469980396,1,1,0.5408158001955599,None,408.67626929981634,408.6841116999276,409.17759560002014,409.16750959982164,406.30231189983897,406.3094295999035,406.3094295999035,406.3094295999035,406.9017149999272,2,0.5866539999842644,None,407.8930879998952,407.90047529991716,407.90047529991716,407.90047529991716,407.90047529991716,,,,,408.6761953998357,2,1,409.17029949999414,409.17759560002014,409.17759560002014,409.17759560002014,409.4266921998933,2,0.24656589981168509,None,409.4267461998388,412.41764539992437,0.7717785998247564,None,404.27570719993673,,,,,,,,,,,,,,,,,,,,,,,,202,1,short,A,2026-07-10_10h20.21.318,SBL_superimposed_retrieval,,2026.1.3,120.20155404525094,2026-07-10 10h20.21.740686 -0400,
1,6,6,0,stimuli/scenes/scene_U1.jpg,Undersea,Tulon,stimuli/items/undersea_animal_13.png,Undersea,animal,sc,None,1,1,0.5091531001962721,None,2,0.5505792000330985,None,2,0,2,0.44145999988541007,None,0.4718121998012066,None,0,1,1,1,0,6,6,6,,,,,412.4471363998018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.444868999999,412.4471363998018,416.43426959984936,None,418.9938150998205,419.98461469984613,417.4271076999139,417.433970999904,417.433970999904,417.433970999904,0.0004037001635879278,417.94307999988087,1,1,0.5091531001962721,None,420.46827670000494,420.47586459992453,420.9672202998772,420.95950709981844,418.43521319981664,418.4422724000178,418.4422724000178,418.4422724000178,418.99375779996626,2,0.5505792000330985,None,419.98504079994746,419.99264139984734,419.99264139984734,419.99264139984734,419.99264139984734,,,,,420.4682128999848,2,0,420.9604101998266,420.9672202998772,420.9672202998772,420.9672202998772,421.41021349979565,2,0.44145999988541007,None,421.4102698999923,424.40187009982765,0.4718121998012066,None,,,,,,,,,,,,,,,,,,,,,,,,,202,1,short,A,2026-07-10_10h20.21.318,SBL_superimposed_retrieval,,2026.1.3,120.20155404525094,2026-07-10 10h20.21.740686 -0400,
1,7,7,0,stimuli/scenes/scene_J1.jpg,Jungle,Negvi,stimuli/items/jungle_animal_5.png,Jungle,animal,sc,None,1,0,0.4621653000358492,None,2,0.2658591999206692,None,2,1,1,0.34657990001142025,None,1.5581992999650538,None,0,1,1,1,0,7,7,7,,,,,424.42924649990164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.4265754998196,424.42924649990164,428.4180053998716,None,430.64399779983796,431.63489250000566,429.41051389998756,429.4176727000158,429.4176727000158,429.4176727000158,0.00028600008226931095,429.8771305999253,1,0,0.4621653000358492,None,433.2020680999849,433.2095367999282,433.70226980000734,433.69301049993373,430.3693429999985,430.3758320999332,430.3758320999332,430.3758320999332,430.64394139987417,2,0.2658591999206692,None,431.6391117000021,431.64253089996055,431.64253089996055,431.64253089996055,431.64253089996055,,,,,433.2020026999526,2,1,433.6954319998622,433.70226980000734,433.70226980000734,433.70226980000734,434.051904699998,1,0.34657990001142025,None,434.0519635998644,437.0432904998306,1.5581992999650538,None,,,,,,,,,,,,,,,,,,,,,,,,,202,1,short,A,2026-07-10_10h20.21.318,SBL_superimposed_retrieval,,2026.1.3,120.20155404525094,2026-07-10 10h20.21.740686 -0400,
1,8,8,0,stimuli/scenes/scene_J2.jpg,Jungle,Somar,stimuli/items/jungle_object_12.png,Jungle,object,sc,None,2,1,0.6838502001482993,None,3,0.7075398000888526,None,1,1,3,0.35967490007169545,None,0.6887378001119941,None,0,1,1,1,0,8,8,8,,,,,437.08753829984926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.08533729985356,437.08753829984926,441.0595791998785,None,443.9606760998722,444.95184240001254,442.05261519993655,442.05981689994223,442.05981689994223,442.05981689994223,0.0006947999354451895,442.74362659989856,2,1,0.6838502001482993,None,445.65246439981274,445.6596805998124,446.15267009986565,446.1432147999294,443.23752019996755,443.2443371999543,443.2443371999543,443.2443371999543,443.9606209998019,3,0.7075398000888526,None,444.9522406999022,444.95964779984206,444.95964779984206,444.95964779984206,444.95964779984206,,,,,445.65239889989607,1,1,446.14561539981514,446.15267009986565,446.15267009986565,446.15267009986565,446.51874019997194,3,0.35967490007169545,None,446.51879449980333,449.5098495997954,0.6887378001119941,None,,,,,,,,,,,,,,,,,,,,,,,,,202,1,short,A,2026-07-10_10h20.21.318,SBL_superimposed_retrieval,,2026.1.3,120.20155404525094,2026-07-10 10h20.21.740686 -0400,
1,9,9,0,stimuli/scenes/scene_U2.jpg,Undersea,Malbow,stimuli/items/undersea_object_16.png,Undersea,object,sc,None,1,1,0.9226031999569386,None,3,0.35904900007881224,None,2,1,3,0.3631579999346286,None,0.6582881000358611,None,0,1,1,1,0,9,9,9,,,,,449.53447279985994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.53190299985,449.53447279985994,453.51836479990743,None,456.3111244000029,457.301602399908,454.51086329994723,454.5181972999126,454.5181972999126,454.5181972999126,-0.0005141999572515488,455.4438306998927,1,1,0.9226031999569386,None,457.96896869991906,457.97653829981573,458.46972289984114,458.46019139979035,455.93822369980626,455.94515169993974,455.94515169993974,455.94515169993974,456.31106909993105,3,0.35904900007881224,None,457.3059042999521,457.3098081999924,457.3098081999924,457.3098081999924,457.3098081999924,,,,,457.9689062999096,2,1,458.4627876000013,458.46972289984114,458.46972289984114,458.46972289984114,458.8356737999711,3,0.3631579999346286,None,458.8357270997949,461.8269826998003,0.6582881000358611,None,453.5265108998865,,,,,,,,,,,,,,,,,,,,,,,,202,1,short,A,2026-07-10_10h20.21.318,SBL_superimposed_retrieval,,2026.1.3,120.20155404525094,2026-07-10 10h20.21.740686 -0400,
1,10,10,0,stimuli/scenes/scene_J1.jpg,Jungle,Negvi,stimuli/items/undersea_object_15.png,Undersea,object,si,None,2,1,0.5720084998756647,None,3,0.39277049992233515,None,2,1,3,0.26175049995072186,None,0.7707947001326829,None,0,1,1,1,0,10,10,10,,,,,461.9371664999053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.93374629993923,461.9371664999053,465.84366859984584,None,468.31099509983324,469.3023674997967,466.8364235998597,466.8434470000211,466.8434470000211,466.8434470000211,0.0007384000346064568,467.4106413999107,2,1,0.5720084998756647,None,470.0857059999835,470.09349549980834,470.5867743999697,470.57739959983155,467.9048036998138,467.91168689983897,467.91168689983897,467.91168689983897,468.31093899998814,3,0.39277049992233515,None,469.30662209982984,469.3099014000036,469.3099014000036,469.3099014000036,469.3099014000036,,,,,470.0856414998416,2,1,470.57981689996086,470.5867743999697,470.5867743999697,470.5867743999697,470.85288029978983,3,0.26175049995072186,None,470.8529347998556,473.84390349988826,0.7707947001326829,None,,,,,,,,,,,,,,,,,,,,,,,,,202,1,short,A,2026-07-10_10h20.21.318,SBL_superimposed_retrieval,,2026.1.3,120.20155404525094,2026-07-10 10h20.21.740686 -0400,
1,11,11,0,stimuli/scenes/scene_J1.jpg,Jungle,Negvi,stimuli/items/undersea_animal_17.png,Undersea,animal,si,None,2,1,0.4123196001164615,None,2,0.2479503999929875,None,2,1,2,0.28039329987950623,None,1.8295579000841826,None,0,1,1,1,0,11,11,11,,,,,473.86764529999346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.86504169995897,473.86764529999346,477.8524044000078,None,480.01989099988714,481.01092789997347,478.8446945999749,478.85208909981884,478.85208909981884,478.85208909981884,-0.000714499969035387,479.2695062998682,2,1,0.4123196001164615,None,482.8528157998808,482.86033649998717,483.35182929993607,483.34416769980453,479.7613588999957,479.76850939984433,479.76850939984433,479.76850939984433,480.01983639993705,2,0.2479503999929875,None,481.0113360998221,481.01894139987417,481.01894139987417,481.01894139987417,481.01894139987417,,,,,482.85275059984997,2,1,483.3450745998416,483.35182929993607,483.35182929993607,483.35182929993607,483.6362635998521,2,0.28039329987950623,None,483.6363204999361,486.6277338999789,1.8295579000841826,None,477.8602814998012,,,,,,,,,,,,,,,,,,,,,,,,202,1,short,A,2026-07-10_10h20.21.318,SBL_superimposed_retrieval,,2026.1.3,120.20155404525094,2026-07-10 10h20.21.740686 -0400,
1,12,12,0,stimuli/scenes/scene_J2.jpg,Jungle,Somar,stimuli/items/jungle_object_7.png,Jungle,object,sc,None,2,1,0.4132491999771446,None,3,0.6170834000222385,None,1,1,3,0.36225000000558794,None,0.7920702998526394,None,0,1,1,1,0,12,12,12,,,,,486.6526918997988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.65042879991233,486.6526918997988,490.6359186999034,None,493.1701567999553,494.16110019991174,491.62807399989106,491.6356041999534,491.6356041999534,491.6356041999534,-0.000588499940931797,492.0531788999215,2,1,0.4132491999771446,None,494.9615588998422,494.9687693999149,495.4623475999106,495.4529755997937,492.54525309987366,492.5518906998914,492.5518906998914,492.5518906998914,493.1701020000037,3,0.6170834000222385,None,494.1615263998974,494.16875929990783,494.16875929990783,494.16875929990783,494.16875929990783,,,,,494.9614952998236,1,1,495.45541349984705,495.4623475999106,495.4623475999106,495.4623475999106,495.8284716999624,3,0.36225000000558794,None,495.828540999908,498.81954469997436,0.7920702998526394,None,490.6437782999128,,,,,,,,,,,,,,,,,,,,,,,,202,1,short,A,2026-07-10_10h20.21.318,SBL_superimposed_retrieval,,2026.1.3,120.20155404525094,2026-07-10 10h20.21.740686 -0400,
1,13,13,0,stimuli/scenes/scene_J1.jpg,Jungle,Negvi,stimuli/items/undersea_object_18.png,Undersea,object,si,None,2,1,1.061277899891138,None,1,0.42199349985457957,None,2,1,1,0.2588171998504549,None,0.7086722999811172,None,0,1,1,1,0,13,13,13,,,,,498.8405127997976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.83790809987113,498.8405127997976,502.8278323998675,None,505.8289222000167,506.8196066999808,503.8200906999409,503.8273736999836,503.8273736999836,503.8273736999836,0.00714859995059669,504.9032641998492,2,1,1.061277899891138,None,507.5447039999999,507.5525091998279,508.045368099818,508.0361362998374,505.39509279979393,505.40212619979866,505.40212619979866,505.40212619979866,505.8288651998155,1,0.42199349985457957,None,506.8200228998903,506.82745879981667,506.82745879981667,506.82745879981667,506.82745879981667,,,,,507.5446413999889,2,1,508.03861059993505,508.045368099818,508.045368099818,508.045368099818,508.3114189999178,1,0.2588171998504549,None,508.31147759989835,511.3030616999604,0.7086722999811172,None,502.83581499988213,,,,,,,,,,,,,,,,,,,,,,,,202,1,short,A,2026-07-10_10h20.21.318,SBL_superimposed_retrieval,,2026.1.3,120.20155404525094,2026-07-10 10h20.21.740686 -0400,
1,14,14,0,stimuli/scenes/scene_U1.jpg,Undersea,Tulon,stimuli/items/jungle_animal_20.png,Jungle,animal,si,None,1,1,0.7282016000244766,None,2,0.26192309986799955,None,2,0,2,0.24261429999023676,None,0.7250581998378038,None,0,1,1,1,0,14,14,14,,,,,511.33473789994605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.33209709986113,511.33473789994605,515.3194343999494,None,517.8118237999734,518.8031932997983,516.3122127999086,516.3192047998309,516.3192047998309,516.3192047998309,0.0007801998872309923,517.045182999922,1,1,0.7282016000244766,None,519.5449179999996,519.5527194999158,520.0455373998266,520.036053400021,517.5391480999533,517.5460837997962,517.5460837997962,517.5460837997962,517.8117688999046,2,0.26192309986799955,None,518.808033999987,518.8113410999067,518.8113410999067,518.8113410999067,518.8113410999067,,,,,519.5448511999566,2,0,520.0385886000004,520.0455373998266,520.0455373998266,520.0455373998266,520.2953232999425,2,0.24261429999023676,None,520.2953782998957,523.2863286999054,0.7250581998378038,None,,,,,,,,,,,,,,,,,,,,,,,,,202,1,short,A,2026-07-10_10h20.21.318,SBL_superimposed_retrieval,,2026.1.3,120.20155404525094,2026-07-10 10h20.21.740686 -0400,
