run,thisN,thisTrialN,thisRepN,scene_stimulus,scene_cat,scene_label,item_stimulus,item_cat,item_type,congruency,key_resp_remember.keys,key_resp_context.keys,key_resp_context.corr,key_resp_context.rt,key_resp_context.duration,key_resp_context_conf.keys,key_resp_context_conf.rt,key_resp_context_conf.duration,key_resp_scenes.keys,key_resp_scenes.corr,key_resp_scenes.rt,key_resp_scenes.duration,key_resp_scene_conf.keys,key_resp_scene_conf.rt,key_resp_scene_conf.duration,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,show_rest_screen.thisRepN,show_rest_screen.thisTrialN,show_rest_screen.thisN,show_rest_screen.thisIndex,thisRow.t,notes,piloting,subs_rand_vars.started,subs_rand_vars.stopped,set_instructions.started,set_instructions.stopped,ret_inst_scr.started,text_instructions.started,key_resp_start.started,ret_inst_scr.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,ret_inst2.started,text_instructions_2.started,key_resp_start_2.started,ret_inst2.stopped,key_resp_start_2.keys,key_resp_start_2.rt,key_resp_start_2.duration,scene_names_reminder.started,text_reminder.started,image1.started,image2.started,image3.started,image4.started,textbox1.started,textbox2.started,textbox3.started,textbox4.started,key_reminder.started,scene_names_reminder.stopped,key_reminder.keys,key_reminder.rt,key_reminder.duration,blank3000_2.started,text_3.started,text_3.stopped,blank3000_2.stopped,create_runs_stim_div.started,create_runs_stim_div.stopped,set_rows.started,set_rows.stopped,item_imagine_scene.started,item_cue.started,item_imagine_scene.stopped,trials.key_resp_remember.keys,blank1000.started,blank1000.stopped,select_context.started,text_context_headline.started,text_sea.started,text_jungle.started,key_resp_context.started,select_context.stopped,trials.key_resp_context.keys,trials.key_resp_context.corr,trials.key_resp_context.rt,trials.key_resp_context.duration,blank500.started,text_blank.started,text_blank.stopped,blank500.stopped,context_confidence.started,text_context_choice.started,slider_context_conf.started,key_resp_context_conf.started,context_confidence.stopped,trials.key_resp_context_conf.keys,trials.key_resp_context_conf.rt,trials.key_resp_context_conf.duration,select_scene_name.started,text_scene_headline.started,text_actual_context.started,text_q_scene.started,text_labels.started,select_scene_name.stopped,trials.key_resp_scenes.keys,trials.key_resp_scenes.corr,trials.key_resp_scenes.rt,trials.key_resp_scenes.duration,scene_confidence.started,text_chosen_scene.started,slider_scene_conf.started,key_resp_scene_conf.started,scene_confidence.stopped,trials.key_resp_scene_conf.keys,trials.key_resp_scene_conf.rt,trials.key_resp_scene_conf.duration,blank3000.started,blank3000.stopped,item_cue.stopped,text_chosen_scene.stopped,slider_scene_conf.stopped,key_resp_scene_conf.stopped,text_scene_headline.stopped,text_actual_context.stopped,text_q_scene.stopped,text_labels.stopped,is_last.started,is_last.stopped,rest_between_runs.started,text_run_rest.started,key_resp_run_rest.started,rest_between_runs.stopped,show_rest_screen.key_resp_run_rest.keys,show_rest_screen.key_resp_run_rest.rt,show_rest_screen.key_resp_run_rest.duration,text_context_choice.stopped,slider_context_conf.stopped,key_resp_context_conf.stopped,ret_end_screen.started,text_endSet.started,key_resp_continue.started,ret_end_screen.stopped,key_resp_continue.keys,key_resp_continue.rt,key_resp_continue.duration,forked_instructions.started,text_end_inst.started,key_resp_end.started,participant,session,delay,group,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0,16,16,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_object_1.png,Jungle,object,si,None,1,1,0.3177099999738857,None,2,0.5496767000295222,None,1,1,1.5744524000911042,None,2,0.5560071000363678,None,0,0,0,0,0,16,16,16,,,,,309.9153848999413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.9132410000311,309.9153848999413,313.9017101000063,None,316.2855363000417,317.2761564999819,314.8933923000004,314.9010803999845,314.9010803999845,314.9010803999845,-0.0006798000540584326,315.23499060003087,1,1,0.3177099999738857,None,318.8603859000141,318.86754849995486,319.35900129994843,319.35145269997884,315.7275841999799,315.7342594000511,315.7342594000511,315.7342594000511,316.28548109997064,2,0.5496767000295222,None,317.27657310001086,317.28447229997255,317.28447229997255,317.28447229997255,317.28447229997255,318.860322499997,1,1,1.5744524000911042,None,319.3523578000022,319.35900129994843,319.35900129994843,319.35900129994843,319.91887060005683,2,0.5560071000363678,None,319.9189418000169,322.909826099989,313.9095273000421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_10h18.39.155,SBL_superimposed_retrieval,,2026.1.3,119.73782213132802,2026-07-13 10h18.39.559582 -0400,
0,17,17,0,stimuli/scenes/scene_U2.jpg,Undersea,Negvi,stimuli/items/jungle_animal_5.png,Jungle,animal,si,None,1,1,0.33273270004428923,None,2,0.3164767000125721,None,1,0,0.7756425000261515,None,2,1.0283694999525324,None,0,0,0,0,0,17,17,17,,,,,322.92378479999024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.9216191000305,322.92378479999024,326.9102940999437,None,329.0686609999975,330.06016360002104,327.90195029997267,327.91800249996595,327.91800249996595,327.91800249996595,-0.0008126000175252557,328.2518972000107,1,1,0.33273270004428923,None,330.8518941999646,330.8597950000549,331.35101930005476,331.3433681000024,328.74384240002837,328.7509106999496,328.7509106999496,328.7509106999496,329.06860660004895,2,0.3164767000125721,None,330.06059440004174,330.06769149994943,330.06769149994943,330.06769149994943,330.06769149994943,330.85183199995663,1,0,0.7756425000261515,None,331.34426289994735,331.35101930005476,331.35101930005476,331.35101930005476,332.38531549996696,2,1.0283694999525324,None,332.3853748999536,335.377070800052,326.91799969994463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_10h18.39.155,SBL_superimposed_retrieval,,2026.1.3,119.73782213132802,2026-07-13 10h18.39.559582 -0400,
0,18,18,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/undersea_animal_14.png,Undersea,animal,sc,None,1,1,0.23467919998802245,None,1,1.4132761999499053,None,1,1,0.3719103999901563,None,2,0.20116569998208433,None,0,0,0,0,0,18,18,18,,,,,335.39047710003797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.3882505999645,335.39047710003797,339.37648129998706,None,342.5444655000465,343.53481950005516,340.3692428000504,340.3761923999991,340.3761923999991,340.3761923999991,-0.0005265000509098172,340.62740029999986,1,1,0.23467919998802245,None,343.9189947999548,343.9261990999803,344.41770840005483,344.40995789994486,341.1194580999436,341.1261109999614,341.1261109999614,341.1261109999614,342.54440540005453,1,1.4132761999499053,None,343.5352258000057,343.5431568999775,343.5431568999775,343.5431568999775,343.5431568999775,343.91892119997647,1,1,0.3719103999901563,None,344.41087739996146,344.41770840005483,344.41770840005483,344.41770840005483,344.62731440004427,2,0.20116569998208433,None,344.62737160001416,347.61865069996566,339.3850624000188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_10h18.39.155,SBL_superimposed_retrieval,,2026.1.3,119.73782213132802,2026-07-13 10h18.39.559582 -0400,
0,19,19,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/undersea_animal_19.png,Undersea,animal,sc,None,1,1,0.5686850999481976,None,3,1.2059257000219077,None,1,1,0.6450256999814883,None,3,0.8877671000082046,None,0,0,0,0,0,19,19,19,,,,,347.63260929996613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.6301501999842,347.63260929996613,351.61839149997104,None,354.9113006000407,355.901782299974,352.61080559995025,352.61819279997144,352.61819279997144,352.61819279997144,-0.0007429999532178044,353.20254460000433,1,1,0.5686850999481976,None,356.5608588999603,356.5682746999664,357.0598623000551,357.05177000002004,353.6947187000187,353.70133319997694,353.70133319997694,353.70133319997694,354.9112425999483,3,1.2059257000219077,None,355.9022036000388,355.91004460002296,355.91004460002296,355.91004460002296,355.91004460002296,356.5607943000505,1,1,0.6450256999814883,None,357.05268870003056,357.0598623000551,357.0598623000551,357.0598623000551,357.9526638999814,3,0.8877671000082046,None,357.9527236999711,360.94345420005266,351.6265818000538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_10h18.39.155,SBL_superimposed_retrieval,,2026.1.3,119.73782213132802,2026-07-13 10h18.39.559582 -0400,
1,0,0,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_object_14.png,Undersea,object,si,None,2,1,0.614897400024347,None,3,1.1129960000980645,None,None,0,,,None,,,0,1,1,1,0,0,0,0,0,0,0,0,380.0722137000412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.04520269995555,380.045420999988,380.06913069996517,380.0722137000412,384.0523263999494,None,387.27801140001975,388.2692532000365,385.0448308000341,385.0519806999946,385.0519806999946,385.0519806999946,-0.000574299949221313,385.66082680004183,2,1,0.614897400024347,None,390.7607195000164,390.77728050004225,391.27063669997733,391.26076680002734,386.15520929999184,386.16221219999716,386.16221219999716,386.16221219999716,387.27795270003844,3,1.1129960000980645,None,388.2737164000282,388.27697719994467,388.27697719994467,388.27697719994467,388.27697719994467,390.7606684999773,None,0,,,391.2636851000134,391.27063669997733,391.27063669997733,391.27063669997733,393.2619622000493,None,,,393.26200710004196,396.2527102000313,,393.2690947999945,393.2690947999945,393.2690947999945,390.7685212000506,390.7685212000506,390.7685212000506,390.7685212000506,360.9463867000304,360.9466065999586,360.9468070999719,360.9518796999473,361.943434100016,380.0442286999896,space,18.099679599981755,None,,,,,,,,,,,,,,208,1,short,A,2026-07-13_10h18.39.155,SBL_superimposed_retrieval,,2026.1.3,119.73782213132802,2026-07-13 10h18.39.559582 -0400,
1,1,1,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/undersea_object_3.png,Undersea,object,sc,None,2,0,0.41415240010246634,None,2,0.8419221000513062,None,1,1,1.9830996000673622,None,None,,,0,1,1,1,0,1,1,1,,,,,396.26544820005074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.2638904999476,396.268926299992,400.2529189999914,None,403.04500239994377,404.03581609996036,401.25316049996763,401.268938299967,401.268938299967,401.268938299967,-0.0003092000260949135,401.69454059994314,2,0,0.41415240010246634,None,406.0282195999753,406.03546529996675,406.52840519999154,406.51923880004324,402.18725770001765,402.1938626000192,402.1938626000192,402.1938626000192,403.044944299967,2,0.8419221000513062,None,404.04030190000776,404.0440136999823,404.0440136999823,404.0440136999823,404.0440136999823,406.0281526000472,1,1,1.9830996000673622,None,406.52164439996704,406.52840519999154,406.52840519999154,406.52840519999154,408.51207049994264,None,,,408.51211600005627,411.50285309995525,400.2604177000467,408.5189955000533,408.5189955000533,408.5189955000533,,,,,,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_10h18.39.155,SBL_superimposed_retrieval,,2026.1.3,119.73782213132802,2026-07-13 10h18.39.559582 -0400,
1,2,2,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/jungle_animal_11.png,Jungle,animal,sc,None,2,1,0.3792177999857813,None,3,0.9369699000380933,None,1,1,1.4745480000274256,None,3,0.40991459996439517,None,0,1,1,1,0,2,2,2,,,,,411.5171091000084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.51526699995156,411.51958910003304,415.502876500017,None,418.35338069999125,419.3447344000451,416.50341350003146,416.51918099995237,416.51918099995237,416.51918099995237,-0.00042269995901733637,416.91121900000144,2,1,0.3792177999857813,None,420.82836140005384,420.8359006999526,421.3296767999418,421.31981180002913,417.40376689995173,417.4104758000467,417.4104758000467,417.4104758000467,418.35332170000765,3,0.9369699000380933,None,419.34905319998506,419.35244849999435,419.35244849999435,419.35244849999435,419.35244849999435,420.82829610002227,1,1,1.4745480000274256,None,421.32228409999516,421.3296767999418,421.3296767999418,421.3296767999418,421.7452535999473,3,0.40991459996439517,None,421.7453104000306,424.73653450002894,415.511180600035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_10h18.39.155,SBL_superimposed_retrieval,,2026.1.3,119.73782213132802,2026-07-13 10h18.39.559582 -0400,
1,3,3,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_animal_19.png,Jungle,animal,si,None,1,1,0.49124800006393343,None,2,1.6097599999047816,None,1,1,0.37077010003849864,None,2,0.2620242000557482,None,0,1,1,1,0,3,3,3,,,,,424.75349659996573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.75100970000494,424.75349659996573,428.73679450002965,None,432.35346839996055,433.3446632999694,429.72894389997236,429.73602419998497,429.73602419998497,429.73602419998497,-0.0008001000387594104,430.2367951000342,1,1,0.49124800006393343,None,433.7284776000306,433.73622189997695,434.229076800053,434.21993509994354,430.73084580001887,430.737615799997,430.737615799997,430.737615799997,432.35340909997467,2,1.6097599999047816,None,433.34918699995615,433.35246690001804,433.35246690001804,433.35246690001804,433.35246690001804,433.7284179000417,1,1,0.37077010003849864,None,434.2223113999935,434.229076800053,434.229076800053,434.229076800053,434.4959161999868,2,0.2620242000557482,None,434.4959713999415,437.48644210002385,428.7446631999919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_10h18.39.155,SBL_superimposed_retrieval,,2026.1.3,119.73782213132802,2026-07-13 10h18.39.559582 -0400,
1,4,4,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_animal_7.png,Undersea,animal,si,None,1,0,0.7722992999479175,None,2,1.4179731999756768,None,1,0,2.304591999971308,None,2,1.5268838999327272,None,0,1,1,1,0,4,4,4,,,,,437.501077300054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.49861899996176,437.501077300054,441.4866664999863,None,445.2038455000147,446.19527100003324,442.47904540004674,442.49462590005714,442.49462590005714,442.49462590005714,0.0072787998942658305,443.27840880001895,1,0,0.7722992999479175,None,448.51210179994814,448.51985809998587,449.01250309997704,449.0033173999982,443.7708198999753,443.77755370002706,443.77755370002706,443.77755370002706,445.2037855000235,2,1.4179731999756768,None,446.19950190000236,446.2028872000519,446.2028872000519,446.2028872000519,446.2028872000519,448.5120375000406,1,0,2.304591999971308,None,449.00575160002336,449.01250309997704,449.01250309997704,449.01250309997704,450.5455600999994,2,1.5268838999327272,None,450.5456208999967,453.53652119997423,441.4946569999447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_10h18.39.155,SBL_superimposed_retrieval,,2026.1.3,119.73782213132802,2026-07-13 10h18.39.559582 -0400,
1,5,5,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_object_7.png,Undersea,object,si,None,2,1,0.6177678999956697,None,2,1.6516410999465734,None,2,1,2.4503842999693006,None,2,1.2830535999964923,None,0,1,1,1,0,5,5,5,,,,,453.5519752999535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.5494828999508,453.5519752999535,457.53682329994626,None,461.3291658000089,462.3202153999591,458.5293361999793,458.53654730005655,458.53654730005655,458.53654730005655,-0.0006439000135287642,459.17041200003587,2,1,0.6177678999956697,None,464.78733980003744,464.79496129998006,465.2882234000135,465.2789082999807,459.6644251999678,459.67131749994587,459.67131749994587,459.67131749994587,461.3291069000261,2,1.6516410999465734,None,462.3206409000559,462.32847930002026,462.32847930002026,462.32847930002026,462.32847930002026,464.7872750000097,2,1,2.4503842999693006,None,465.28149179997854,465.2882234000135,465.2882234000135,465.2882234000135,466.5791267999448,2,1.2830535999964923,None,466.57918570004404,469.5702214000048,457.54474869999103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_10h18.39.155,SBL_superimposed_retrieval,,2026.1.3,119.73782213132802,2026-07-13 10h18.39.559582 -0400,
1,6,6,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_animal_9.png,Jungle,animal,sc,None,2,1,0.23315280000679195,None,1,1.420139699941501,None,1,0,1.3459460999583825,None,3,1.2065964000066742,None,0,1,1,1,0,6,6,6,,,,,469.58679089997895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.58428800001275,469.58679089997895,473.5704174999846,None,476.73751560004894,477.72866629995406,474.56272389995866,474.570199699956,474.570199699956,474.570199699956,-0.00030830001924186945,474.81285560003016,2,1,0.23315280000679195,None,479.08770889998414,479.0951556999935,479.5885116000427,479.57871449994855,475.3046646999428,475.3114252999658,475.3114252999658,475.3114252999658,476.7374554000562,1,1.420139699941501,None,477.72910849994514,477.73708909994457,477.73708909994457,477.73708909994457,477.73708909994457,479.087645099964,1,0,1.3459460999583825,None,479.58153069997206,479.5885116000427,479.5885116000427,479.5885116000427,480.79637889994774,3,1.2065964000066742,None,480.796439299942,483.78749629994854,473.5787021999713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_10h18.39.155,SBL_superimposed_retrieval,,2026.1.3,119.73782213132802,2026-07-13 10h18.39.559582 -0400,
1,7,7,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_animal_12.png,Undersea,animal,si,None,2,1,0.3669733999995515,None,3,1.813462799997069,None,2,1,1.636034099967219,None,1,1.1571657999884337,None,0,1,1,1,0,7,7,7,,,,,483.80257950001396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.7999744999688,483.80257950001396,487.78761070000473,None,491.4879680000013,492.47883599996567,488.7797612999566,488.7956872000359,488.7956872000359,488.7956872000359,-0.0005995000246912241,489.17104869999457,2,1,0.3669733999995515,None,494.12940680002794,494.1369989999803,494.63045689999126,494.62097749998793,489.6631545999553,489.6699089000467,489.6699089000467,489.6699089000467,491.48790780000854,3,1.813462799997069,None,492.47926349996123,492.4870755999582,492.4870755999582,492.4870755999582,492.4870755999582,494.1293427000055,2,1,1.636034099967219,None,494.6235614999896,494.63045689999126,494.63045689999126,494.63045689999126,495.7968534999527,1,1.1571657999884337,None,495.79691190004814,498.78739850001875,487.79538150003646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_10h18.39.155,SBL_superimposed_retrieval,,2026.1.3,119.73782213132802,2026-07-13 10h18.39.559582 -0400,
1,8,8,0,stimuli/scenes/scene_U1.jpg,Undersea,Somar,stimuli/items/jungle_animal_1.png,Jungle,animal,si,None,2,0,0.8151634000241756,None,1,0.41044160001911223,None,None,0,,,1,1.3062666000332683,None,0,1,1,1,0,8,8,8,,,,,498.8029531999491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.79994459997397,498.8029531999491,502.7874168000417,None,505.5384369000094,506.529179199948,503.77992779994383,503.79565550002735,503.79565550002735,503.79565550002735,0.007182499975897372,504.6210099000018,2,0,0.8151634000241756,None,509.0210277000442,509.0375352000119,509.52901369996835,509.5207423999673,505.11364700004924,505.1204055000562,505.1204055000562,505.1204055000562,505.53838120005094,1,0.41044160001911223,None,506.53374680003617,506.5370260999771,506.5370260999771,506.5370260999771,506.5370260999771,509.02097820001654,None,0,,,509.5237359999446,509.537127800053,509.537127800053,509.537127800053,510.846882199985,1,1.3062666000332683,None,510.84694229997694,513.837741299998,502.7958204000024,,,,509.0291903000325,509.0291903000325,509.0291903000325,509.0291903000325,,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_10h18.39.155,SBL_superimposed_retrieval,,2026.1.3,119.73782213132802,2026-07-13 10h18.39.559582 -0400,
1,9,9,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/jungle_animal_8.png,Jungle,animal,sc,None,2,1,0.6774472000543028,None,3,0.9018776000011712,None,1,0,0.7062329000327736,None,3,0.4236280999612063,None,0,1,1,1,0,9,9,9,,,,,513.8519035000354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.8496031999821,513.8519035000354,517.8378889999585,None,520.9465045999968,521.9379530999577,518.8299909000052,518.8454669000348,518.8454669000348,518.8454669000348,0.007376700057648122,519.5385537999682,2,1,0.6774472000543028,None,522.6549521000125,522.6625159999821,523.1559119999874,523.1461952000391,520.0304727000184,520.0372428999981,520.0372428999981,520.0372428999981,520.9464483000338,3,0.9018776000011712,None,521.9422171999468,521.9455504999496,521.9455504999496,521.9455504999496,521.9455504999496,522.6548928000266,1,0,0.7062329000327736,None,523.148647199967,523.1559119999874,523.1559119999874,523.1559119999874,523.580634700018,3,0.4236280999612063,None,523.5806897999719,526.571360199945,517.8458057000535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_10h18.39.155,SBL_superimposed_retrieval,,2026.1.3,119.73782213132802,2026-07-13 10h18.39.559582 -0400,
1,10,10,0,stimuli/scenes/scene_U2.jpg,Undersea,Negvi,stimuli/items/jungle_object_9.png,Jungle,object,si,None,1,1,0.7117601999780163,None,2,1.1085893000708893,None,2,1,1.6824566000141203,None,2,1.209722299943678,None,0,1,1,1,0,10,10,10,,,,,526.5856798000168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.5834637000225,526.5856798000168,530.5716599000152,None,533.9221645999933,534.9129585999763,531.5642536999658,531.571026999969,531.571026999969,531.571026999969,0.0073442000430077314,532.3052216999931,1,1,0.7117601999780163,None,536.6052296999842,536.6127510999795,537.105651000049,537.096443300019,532.7994467000244,532.8067700000247,532.8067700000247,532.8067700000247,533.9221071000211,2,1.1085893000708893,None,534.9172756000189,534.9207111999858,534.9207111999858,534.9207111999858,534.9207111999858,536.6051664999686,2,1,1.6824566000141203,None,537.0988509999588,537.105651000049,537.105651000049,537.105651000049,538.3221358000301,2,1.209722299943678,None,538.3221942000091,541.3133178000571,530.5793444999726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_10h18.39.155,SBL_superimposed_retrieval,,2026.1.3,119.73782213132802,2026-07-13 10h18.39.559582 -0400,
1,11,11,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/jungle_animal_4.png,Jungle,animal,sc,None,2,1,0.2342190999770537,None,3,0.8192225999664515,None,1,1,1.0109693000558764,None,3,0.197224700008519,None,0,1,1,1,0,11,11,11,,,,,541.3276402000338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.3255035999464,541.3276402000338,545.3132662000135,None,547.8890516000101,548.8801521999994,546.3054443999426,546.3128364000004,546.3128364000004,546.3128364000004,-0.000992799992673099,546.5637508999789,2,1,0.2342190999770537,None,549.9051919999765,549.912973199971,550.4064124999568,550.3969631999498,547.0576496999711,547.0645911999745,547.0645911999745,547.0645911999745,547.8889946000418,3,0.8192225999664515,None,548.8846733999671,548.8880374999717,548.8880374999717,548.8880374999717,548.8880374999717,549.9051307999762,1,1,1.0109693000558764,None,550.399416100001,550.4064124999568,550.4064124999568,550.4064124999568,550.6052592999768,3,0.197224700008519,None,550.6053118000273,553.5965406999458,545.3210770000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_10h18.39.155,SBL_superimposed_retrieval,,2026.1.3,119.73782213132802,2026-07-13 10h18.39.559582 -0400,
1,12,12,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/undersea_object_1.png,Undersea,object,si,None,1,0,0.2225297000259161,None,2,1.3041921999538317,None,1,1,2.1496986999409273,None,1,1.2277430000249296,None,0,1,1,1,0,12,12,12,,,,,553.6105805999832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.6083872000454,553.6105805999832,557.5966174999485,None,560.6391417999985,561.6303823000053,558.5892385999905,558.5962986999657,558.5962986999657,558.5962986999657,-0.0003613999579101801,558.8307911000447,1,0,0.2225297000259161,None,563.7888703000499,563.7964540000539,564.287724899943,564.2801276999526,559.3242889000103,559.3311334999744,559.3311334999744,559.3311334999744,560.6390811000019,2,1.3041921999538317,None,561.6308029999491,561.6379871000536,561.6379871000536,561.6379871000536,561.6379871000536,563.7888062000275,1,1,2.1496986999409273,None,564.2810467999661,564.287724899943,564.287724899943,564.287724899943,565.522508700029,1,1.2277430000249296,None,565.5225674000103,568.5133311999962,557.6050393000478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_10h18.39.155,SBL_superimposed_retrieval,,2026.1.3,119.73782213132802,2026-07-13 10h18.39.559582 -0400,
1,13,13,0,stimuli/scenes/scene_J1.jpg,Jungle,Malbow,stimuli/items/undersea_animal_10.png,Undersea,animal,si,None,2,1,0.5367915000533685,None,3,1.1908763999817893,None,2,1,1.3444335999665782,None,3,0.9156737000448629,None,0,1,1,1,0,13,13,13,,,,,568.5440381000517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.541518199956,568.5440381000517,572.5299189999932,None,575.7644790000049,576.7553758999566,573.5225481999805,573.5298680999549,573.5298680999549,573.5298680999549,2.529995981603861e-05,574.06380610005,2,1,0.5367915000533685,None,578.114259300055,578.1217858999735,578.6153195999796,578.6053960999707,574.5579146000091,574.564926699968,574.564926699968,574.564926699968,575.7644204000244,3,1.1908763999817893,None,576.7557946000015,576.7632434000261,576.7632434000261,576.7632434000261,576.7632434000261,578.1141963000409,2,1,1.3444335999665782,None,578.6079721000278,578.6153195999796,578.6153195999796,578.6153195999796,579.5389149000403,3,0.9156737000448629,None,579.5389749000315,582.5302865999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_10h18.39.155,SBL_superimposed_retrieval,,2026.1.3,119.73782213132802,2026-07-13 10h18.39.559582 -0400,
1,14,14,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/jungle_object_12.png,Jungle,object,sc,None,2,1,0.2805309999966994,None,3,0.6020369000034407,None,1,1,1.1366111000534147,None,3,0.4863892999710515,None,0,1,1,1,0,14,14,14,,,,,582.5463550999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.5439654999645,582.5463550999993,586.5302712999983,None,588.9312579999678,589.9223411000567,587.5227633999893,587.5301406000508,587.5301406000508,587.5301406000508,-0.0003695000195875764,587.8227295000106,2,1,0.2805309999966994,None,591.0727212999482,591.0801296000136,591.5729842999717,591.5636189000215,588.3146063999739,588.3213968999917,588.3213968999917,588.3213968999917,588.9312008999987,3,0.6020369000034407,None,589.9227933000075,589.9304422000423,589.9304422000423,589.9304422000423,589.9304422000423,591.0726375000086,1,1,1.1366111000534147,None,591.5661400000099,591.5729842999717,591.5729842999717,591.5729842999717,592.0645421999507,3,0.4863892999710515,None,592.0645966000156,595.0551761999959,586.5383838999551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,1,short,A,2026-07-13_10h18.39.155,SBL_superimposed_retrieval,,2026.1.3,119.73782213132802,2026-07-13 10h18.39.559582 -0400,
