run,thisN,thisTrialN,thisRepN,scene_stimulus,scene_cat,scene_label,item_stimulus,item_cat,item_type,congruency,key_resp_remember.keys,key_resp_context.keys,key_resp_context.corr,key_resp_context.rt,key_resp_context.duration,key_resp_context_conf.keys,key_resp_context_conf.rt,key_resp_context_conf.duration,key_resp_scenes.keys,key_resp_scenes.corr,key_resp_scenes.rt,key_resp_scenes.duration,key_resp_scene_conf.keys,key_resp_scene_conf.rt,key_resp_scene_conf.duration,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,show_rest_screen.thisRepN,show_rest_screen.thisTrialN,show_rest_screen.thisN,show_rest_screen.thisIndex,thisRow.t,notes,piloting,subs_rand_vars.started,subs_rand_vars.stopped,set_instructions.started,set_instructions.stopped,ret_inst_scr.started,text_instructions.started,key_resp_start.started,ret_inst_scr.stopped,key_resp_start.keys,key_resp_start.rt,key_resp_start.duration,ret_inst2.started,text_instructions_2.started,key_resp_start_2.started,ret_inst2.stopped,key_resp_start_2.keys,key_resp_start_2.rt,key_resp_start_2.duration,scene_names_reminder.started,text_reminder.started,image1.started,image2.started,image3.started,image4.started,textbox1.started,textbox2.started,textbox3.started,textbox4.started,key_reminder.started,scene_names_reminder.stopped,key_reminder.keys,key_reminder.rt,key_reminder.duration,blank3000_2.started,text_3.started,text_3.stopped,blank3000_2.stopped,create_runs_stim_div.started,create_runs_stim_div.stopped,set_rows.started,set_rows.stopped,item_imagine_scene.started,item_cue.started,item_imagine_scene.stopped,trials.key_resp_remember.keys,blank1000.started,blank1000.stopped,select_context.started,text_context_headline.started,text_sea.started,text_jungle.started,key_resp_context.started,select_context.stopped,trials.key_resp_context.keys,trials.key_resp_context.corr,trials.key_resp_context.rt,trials.key_resp_context.duration,blank500.started,text_blank.started,text_blank.stopped,blank500.stopped,context_confidence.started,text_context_choice.started,slider_context_conf.started,key_resp_context_conf.started,context_confidence.stopped,trials.key_resp_context_conf.keys,trials.key_resp_context_conf.rt,trials.key_resp_context_conf.duration,select_scene_name.started,text_scene_headline.started,text_actual_context.started,text_q_scene.started,text_labels.started,select_scene_name.stopped,trials.key_resp_scenes.keys,trials.key_resp_scenes.corr,trials.key_resp_scenes.rt,trials.key_resp_scenes.duration,scene_confidence.started,text_chosen_scene.started,slider_scene_conf.started,key_resp_scene_conf.started,scene_confidence.stopped,trials.key_resp_scene_conf.keys,trials.key_resp_scene_conf.rt,trials.key_resp_scene_conf.duration,blank3000.started,blank3000.stopped,item_cue.stopped,text_scene_headline.stopped,text_actual_context.stopped,text_q_scene.stopped,text_labels.stopped,is_last.started,is_last.stopped,rest_between_runs.started,text_run_rest.started,key_resp_run_rest.started,rest_between_runs.stopped,show_rest_screen.key_resp_run_rest.keys,show_rest_screen.key_resp_run_rest.rt,show_rest_screen.key_resp_run_rest.duration,text_chosen_scene.stopped,slider_scene_conf.stopped,key_resp_scene_conf.stopped,text_context_headline.stopped,text_sea.stopped,text_jungle.stopped,key_resp_context.stopped,ret_end_screen.started,text_endSet.started,key_resp_continue.started,ret_end_screen.stopped,key_resp_continue.keys,key_resp_continue.rt,key_resp_continue.duration,forked_instructions.started,text_end_inst.started,key_resp_end.started,forked_instructions.stopped,key_resp_end.keys,key_resp_end.rt,key_resp_end.duration,participant,session,delay,group,date,expName,expVersion,psychopyVersion,frameRate,expStart,
2,6,6,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/jungle_object_9.png,Jungle,object,sc,None,2,0,1.1325192004442215,None,3,1.3714348003268242,None,None,0,,,1,0.5566985001787543,None,0,2,2,2,0,6,6,6,,,,,787.8942171996459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.8917231997475,787.8942171996459,791.8808399997652,None,795.8986080996692,796.8897035997361,792.8736677002162,792.8804526999593,792.8804526999593,792.8804526999593,-0.0007338002324104309,794.0230617998168,2,0,1.1325192004442215,None,799.3815027996898,799.3890185002238,799.8805795004591,799.8726530000567,794.5154491998255,794.5221768002957,794.5221768002957,794.5221768002957,795.8985507003963,3,1.3714348003268242,None,796.8901297003031,796.8976755002514,796.8976755002514,796.8976755002514,796.8976755002514,799.3814535997808,None,0,,,799.875561799854,799.8975256001577,799.8975256001577,799.8975256001577,800.4564976999536,1,0.5566985001787543,None,800.456554800272,803.448285699822,791.8891099002212,799.3890185002238,799.3890185002238,799.3890185002238,799.3890185002238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_11h17.32.532,SBL_superimposed_retrieval,,2026.1.3,119.52086433872869,2026-07-10 11h17.32.959751 -0400,
2,7,7,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/undersea_animal_15.png,Undersea,animal,si,None,2,0,0.5418014992028475,None,3,0.22108529973775148,None,1,0,1.1069228993728757,None,1,0.47393190022557974,None,0,2,2,2,0,7,7,7,,,,,803.4620569003746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.4596704998985,803.4620569003746,807.4478404000401,None,809.7234679004177,810.7149170003831,808.4403643999249,808.4479422001168,808.4479422001168,808.4479422001168,-0.00043690018355846405,808.9986848998815,2,0,0.5418014992028475,None,811.8318616002798,811.8393782004714,812.3324827002361,812.3228805996478,809.4905644003302,809.4973565004766,809.4973565004766,809.4973565004766,809.7234107004479,3,0.22108529973775148,None,810.7153628002852,810.7229398004711,810.7229398004711,810.7229398004711,810.7229398004711,811.8317900998518,1,0,1.1069228993728757,None,812.325600899756,812.3324827002361,812.3324827002361,812.3324827002361,812.8150628004223,1,0.47393190022557974,None,812.815117300488,815.8064620997757,807.4560524998233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_11h17.32.532,SBL_superimposed_retrieval,,2026.1.3,119.52086433872869,2026-07-10 11h17.32.959751 -0400,
2,8,8,0,stimuli/scenes/scene_U2.jpg,Undersea,Somar,stimuli/items/jungle_animal_16.png,Jungle,animal,si,None,1,0,0.9669842999428511,None,3,0.2425541002303362,None,1,0,1.6021356005221605,None,2,1.1242284001782537,None,0,2,2,2,0,8,8,8,,,,,815.8205300001428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.8183572003618,815.8205300001428,819.8066020002589,None,822.5405272003263,823.5314378002658,820.7985051004216,820.8061314998195,820.8061314998195,820.8061314998195,-0.00045030005276203156,821.7904973002151,1,0,0.9669842999428511,None,825.1489303996786,825.1560035003349,825.6498777996749,825.6404146002606,822.2840758003294,822.2910416005179,822.2910416005179,822.2910416005179,822.5404733996838,3,0.2425541002303362,None,823.5357672004029,823.5396982999519,823.5396982999519,823.5396982999519,823.5396982999519,825.1488690003753,1,0,1.6021356005221605,None,825.6430270997807,825.6498777996749,825.6498777996749,825.6498777996749,826.7822813997045,2,1.1242284001782537,None,826.7823384003714,829.7738043004647,819.8147702002898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_11h17.32.532,SBL_superimposed_retrieval,,2026.1.3,119.52086433872869,2026-07-10 11h17.32.959751 -0400,
2,9,9,0,stimuli/scenes/scene_U2.jpg,Undersea,Somar,stimuli/items/jungle_animal_4.png,Jungle,animal,si,None,2,1,1.1119438000023365,None,1,1.0303155006840825,None,1,0,0.8865108992904425,None,2,1.190586700104177,None,0,2,2,2,0,9,9,9,,,,,829.787755199708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.785313100554,829.787755199708,833.7733696997166,None,837.4323439998552,838.4233633000404,834.7659740000963,834.7731245001778,834.7731245001778,834.7731245001778,-0.0005948999896645546,835.8987785996869,2,1,1.1119438000023365,None,839.3236253997311,839.3314907997847,839.8233013004065,839.8156898999587,836.3926862003282,836.399579600431,836.399579600431,836.399579600431,837.432286400348,1,1.0303155006840825,None,838.4237965997308,838.4314424004406,838.4314424004406,838.4314424004406,838.4314424004406,839.3235624004155,1,0,0.8865108992904425,None,839.8165939999744,839.8233013004065,839.8233013004065,839.8233013004065,841.015710500069,2,1.190586700104177,None,841.0157730998471,844.0072274003178,833.7812638003379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_11h17.32.532,SBL_superimposed_retrieval,,2026.1.3,119.52086433872869,2026-07-10 11h17.32.959751 -0400,
2,10,10,0,stimuli/scenes/scene_J1.jpg,Jungle,Negvi,stimuli/items/undersea_animal_18.png,Undersea,animal,si,None,2,0,0.9105888996273279,None,3,1.1744844000786543,None,1,1,1.2075799005106091,None,1,0.2169276000931859,None,0,2,2,2,0,10,10,10,,,,,844.0211746003479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.0188207998872,844.0211746003479,848.0069168005139,None,851.6075884997845,852.5986494999379,848.999500900507,849.0067637003958,849.0067637003958,849.0067637003958,-0.0005777003243565559,849.9325155001134,2,0,0.9105888996273279,None,853.8161428002641,853.8232631003484,854.3170028002933,854.3076614001766,850.4246695004404,850.4314032997936,850.4314032997936,850.4314032997936,851.6075306003913,3,1.1744844000786543,None,852.6028805999085,852.6067952001467,852.6067952001467,852.6067952001467,852.6067952001467,853.8160802004859,1,1,1.2075799005106091,None,854.3100751005113,854.3170028002933,854.3170028002933,854.3170028002933,854.5409387005493,1,0.2169276000931859,None,854.5409968998283,857.5324637005106,848.0148018999025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_11h17.32.532,SBL_superimposed_retrieval,,2026.1.3,119.52086433872869,2026-07-10 11h17.32.959751 -0400,
2,11,11,0,stimuli/scenes/scene_J1.jpg,Jungle,Negvi,stimuli/items/undersea_object_6.png,Undersea,object,si,None,1,1,0.4251333000138402,None,3,0.5781768001616001,None,1,1,1.2525170994922519,None,3,0.3593068001791835,None,0,2,2,2,0,11,11,11,,,,,857.5469140000641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.5444224998355,857.5469140000641,861.5327757997438,None,864.0581729998812,865.0492348000407,862.524397100322,862.5319878999144,862.5319878999144,862.5319878999144,-0.000604500062763691,862.9742679996416,1,1,0.4251333000138402,None,866.3158040996641,866.3235820997506,866.8149540005252,866.8074134998024,863.4685733998194,863.4755794005468,863.4755794005468,863.4755794005468,864.0581155000255,3,0.5781768001616001,None,865.049676399678,865.0571955004707,865.0571955004707,865.0571955004707,865.0571955004707,866.3157430998981,1,1,1.2525170994922519,None,866.8083178000525,866.8149540005252,866.8149540005252,866.8149540005252,867.1829556999728,3,0.3593068001791835,None,867.1830160003155,870.1744071999565,861.5403014998883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_11h17.32.532,SBL_superimposed_retrieval,,2026.1.3,119.52086433872869,2026-07-10 11h17.32.959751 -0400,
2,12,12,0,stimuli/scenes/scene_U2.jpg,Undersea,Somar,stimuli/items/undersea_animal_16.png,Undersea,animal,sc,None,1,0,0.8386468002572656,None,2,1.0503887999802828,None,1,0,1.5282545005902648,None,2,1.1252822000533342,None,0,2,2,2,0,12,12,12,,,,,870.7249680003151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.7192451003939,870.7249680003151,874.1908755004406,None,877.5751509005204,878.5664387000725,875.1830639000982,875.1905188998207,875.1905188998207,875.1905188998207,9.29003581404686e-05,876.024397299625,1,0,0.8386468002572656,None,880.1079649003223,880.1160698002204,880.6089188996702,880.5989966997877,876.5167258996516,876.5235454002395,876.5235454002395,876.5235454002395,877.5750913005322,2,1.0503887999802828,None,878.5707660000771,878.574083100073,878.574083100073,878.574083100073,878.574083100073,880.1078981002793,1,0,1.5282545005902648,None,880.6015581004322,880.6089188996702,880.6089188996702,880.6089188996702,881.7417983002961,2,1.1252822000533342,None,881.7418595999479,884.7328473003581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_11h17.32.532,SBL_superimposed_retrieval,,2026.1.3,119.52086433872869,2026-07-10 11h17.32.959751 -0400,
2,13,13,0,stimuli/scenes/scene_U1.jpg,Undersea,Malbow,stimuli/items/undersea_animal_2.png,Undersea,animal,sc,None,2,1,0.6007479997351766,None,3,1.2828118996694684,None,1,1,1.201269400306046,None,3,1.2205362999811769,None,0,2,2,2,0,13,13,13,,,,,884.7456943001598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.7434603003785,884.7456943001598,888.7324932999909,None,892.1416661003605,893.1332115000114,889.7249674005434,889.7411869000643,889.7411869000643,889.7411869000643,-0.0005041006952524185,890.349738500081,2,1,0.6007479997351766,None,894.3499948000535,894.357939099893,894.8491110997275,894.8413442000747,890.8443884002045,890.8516218001023,890.8516218001023,890.8516218001023,892.1416079998016,3,1.2828118996694684,None,893.1336281001568,893.1410808004439,893.1410808004439,893.1410808004439,893.1410808004439,894.3499325998127,1,1,1.201269400306046,None,894.842293499969,894.8491110997275,894.8491110997275,894.8491110997275,896.0753750000149,3,1.2205362999811769,None,896.0754342004657,899.0664456002414,888.7407700996846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_11h17.32.532,SBL_superimposed_retrieval,,2026.1.3,119.52086433872869,2026-07-10 11h17.32.959751 -0400,
2,14,14,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/undersea_object_15.png,Undersea,object,si,None,2,0,1.2113068997859955,None,3,0.19923629984259605,None,1,0,1.127479599788785,None,1,0.8516351999714971,None,0,2,2,2,0,14,14,14,,,,,899.0828461004421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.0806195000187,899.0828461004421,903.0665958998725,None,905.9923881003633,906.9834414999932,904.0585181005299,904.0746055003256,904.0746055003256,904.0746055003256,-0.0007603000849485397,905.2916807997972,2,0,1.2113068997859955,None,908.1251694997773,908.1329642003402,908.6258728001267,908.616690300405,905.7842194996774,905.7909538997337,905.7909538997337,905.7909538997337,905.9923336002976,3,0.19923629984259605,None,906.9877244001254,906.9910409003496,906.9910409003496,906.9910409003496,906.9910409003496,908.125109099783,1,0,1.127479599788785,None,908.6190144000575,908.6258728001267,908.6258728001267,908.6258728001267,909.483694200404,1,0.8516351999714971,None,909.483752399683,912.4747270001099,903.0746723003685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_11h17.32.532,SBL_superimposed_retrieval,,2026.1.3,119.52086433872869,2026-07-10 11h17.32.959751 -0400,
2,15,15,0,stimuli/scenes/scene_U1.jpg,Undersea,Malbow,stimuli/items/undersea_object_14.png,Undersea,object,sc,None,2,1,0.634773900732398,None,3,1.1580528998747468,None,1,1,1.5265142992138863,None,3,0.46804900001734495,None,0,2,2,2,0,15,15,15,,,,,912.4888351000845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.4863833002746,912.4888351000845,916.4748652996495,None,919.783983499743,920.7749255001545,917.467384500429,917.4747422002256,917.4747422002256,917.4747422002256,-0.0007189996540546417,918.1256124004722,2,1,0.634773900732398,None,922.3172247996554,922.3249788004905,922.8179574999958,922.8087116004899,918.6178569998592,918.6245049005374,918.6245049005374,918.6245049005374,919.7839230000973,3,1.1580528998747468,None,920.7792704999447,920.7830531001091,920.7830531001091,920.7830531001091,920.7830531001091,922.3171626003459,1,1,1.5265142992138863,None,922.8111926000565,922.8179574999958,922.8179574999958,922.8179574999958,923.2922128001228,3,0.46804900001734495,None,923.2922716997564,926.2836616998538,916.4831224996597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_11h17.32.532,SBL_superimposed_retrieval,,2026.1.3,119.52086433872869,2026-07-10 11h17.32.959751 -0400,
2,16,16,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/jungle_object_15.png,Jungle,object,sc,None,1,1,1.0012559005990624,None,3,0.7082815002650023,None,2,1,1.5693073999136686,None,3,0.7086175996810198,None,0,2,2,2,0,16,16,16,,,,,926.2952263001353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926.2929795002565,926.2952263001353,930.2838522000238,None,933.5181293999776,934.5085792997852,931.2759579000995,931.2833740003407,931.2833740003407,931.2833740003407,-2.7599744498729706e-05,932.3007298000157,1,1,1.0012559005990624,None,936.0926011996344,936.1000944999978,936.593620300293,936.5840771002695,932.7945721000433,932.8016953002661,932.8016953002661,932.8016953002661,933.5180727997795,3,0.7082815002650023,None,934.5127709005028,934.5166659997776,934.5166659997776,934.5166659997776,934.5166659997776,936.0925393998623,2,1,1.5693073999136686,None,936.5865580998361,936.593620300293,936.593620300293,936.593620300293,937.3091419003904,3,0.7086175996810198,None,937.3091994998977,940.3007167996839,930.2916285004467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_11h17.32.532,SBL_superimposed_retrieval,,2026.1.3,119.52086433872869,2026-07-10 11h17.32.959751 -0400,
2,17,17,0,stimuli/scenes/scene_U2.jpg,Undersea,Somar,stimuli/items/undersea_object_11.png,Undersea,object,sc,None,2,1,0.6014497000724077,None,3,0.3069720007479191,None,2,1,1.5678906003013253,None,3,0.8365046000108123,None,0,2,2,2,0,17,17,17,,,,,940.3135604001582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.3110910998657,940.3135604001582,944.3006146000698,None,946.7342822998762,947.7255995003507,945.2930012000725,945.3002287000418,945.3002287000418,945.3002287000418,-0.00046480074524879456,945.9177459003404,2,1,0.6014497000724077,None,949.3091682996601,949.3166581001133,949.8096641004086,949.800405099988,946.411569500342,946.4185520000756,946.4185520000756,946.4185520000756,946.734227700159,3,0.3069720007479191,None,947.7299295002595,947.7336264001206,947.7336264001206,947.7336264001206,947.7336264001206,949.3091070996597,2,1,1.5678906003013253,None,949.8028199002147,949.8096641004086,949.8096641004086,949.8096641004086,950.6513804001734,3,0.8365046000108123,None,950.6514378003776,953.6422556005418,944.3082669004798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_11h17.32.532,SBL_superimposed_retrieval,,2026.1.3,119.52086433872869,2026-07-10 11h17.32.959751 -0400,
2,18,18,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/jungle_animal_10.png,Jungle,animal,sc,None,2,0,0.5555913001298904,None,2,0.7775141000747681,None,2,1,1.617632600478828,None,1,0.38707870058715343,None,0,2,2,2,0,18,18,18,,,,,953.6570567004383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953.6545989997685,953.6570567004383,957.6425806004554,None,960.4929732000455,961.484525100328,958.6350258998573,958.6420264998451,958.6420264998451,958.6420264998451,-0.0006908997893333435,959.2100464003161,2,0,0.5555913001298904,None,963.1176024004817,963.1254278002307,963.6191934002563,963.6096093999222,959.701738900505,959.708483800292,959.708483800292,959.708483800292,960.4929034002125,2,0.7775141000747681,None,961.4887824999169,961.4920043004677,961.4920043004677,961.4920043004677,961.4920043004677,963.1175412004814,2,1,1.617632600478828,None,963.6120902001858,963.6191934002563,963.6191934002563,963.6191934002563,964.0101634003222,1,0.38707870058715343,None,964.0102263996378,967.0013397997245,957.650429200381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_11h17.32.532,SBL_superimposed_retrieval,,2026.1.3,119.52086433872869,2026-07-10 11h17.32.959751 -0400,
2,19,19,0,stimuli/scenes/scene_U2.jpg,Undersea,Somar,stimuli/items/undersea_object_7.png,Undersea,object,sc,None,1,0,1.0762722995132208,None,1,1.0751446997746825,None,1,0,1.4583275001496077,None,1,1.2259113993495703,None,0,2,2,2,0,19,19,19,,,,,967.0149995004758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967.0124027999118,967.0149995004758,971.0008867001161,None,974.6854176996276,975.6762859998271,971.9935424001887,972.0009048003703,972.0009048003703,972.0009048003703,0.0074907997623085976,973.1013593999669,1,0,1.0762722995132208,None,977.1432292005047,977.150687799789,977.6441325005144,977.6344785001129,973.5958783999085,973.6031667003408,973.6031667003408,973.6031667003408,974.6853609997779,1,1.0751446997746825,None,975.6806588005275,975.6839799005538,975.6839799005538,975.6839799005538,975.6839799005538,977.1431676000357,1,0,1.4583275001496077,None,977.6370373005047,977.6441325005144,977.6441325005144,977.6441325005144,978.8771401997656,1,1.2259113993495703,None,978.8771986002102,981.8682527998462,971.0090474998578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_11h17.32.532,SBL_superimposed_retrieval,,2026.1.3,119.52086433872869,2026-07-10 11h17.32.959751 -0400,
3,0,0,0,stimuli/scenes/scene_J1.jpg,Jungle,Negvi,stimuli/items/undersea_object_10.png,Undersea,object,si,None,2,0,0.7207377003505826,None,3,1.223410900682211,None,1,1,1.3116169003769755,None,1,0.22881869971752167,None,0,3,3,3,0,0,0,0,0,0,0,0,984.1025136997923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.0777181005105,984.077935599722,984.0999207999557,984.1025136997923,988.0845932997763,None,991.5352295003831,992.5267956005409,989.0770835001022,989.0842530000955,989.0842530000955,989.0842530000955,-0.0008343998342752457,989.8018332002684,2,0,0.7207377003505826,None,993.8522359002382,993.8594372998923,994.3526582997292,994.3433539001271,990.2960117999464,990.3030222002417,990.3030222002417,990.3030222002417,991.5351740997285,3,1.223410900682211,None,992.5309947002679,992.5342974998057,992.5342974998057,992.5342974998057,992.5342974998057,993.8521737996489,1,1,1.3116169003769755,None,994.3458276996389,994.3526582997292,994.3526582997292,994.3526582997292,994.585591699928,1,0.22881869971752167,None,994.585645600222,997.5765645997599,,,,,,981.8708739001304,981.8710909001529,981.871289100498,981.8760146005079,982.8677991004661,984.0767638003454,space,1.2019044999033213,None,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_11h17.32.532,SBL_superimposed_retrieval,,2026.1.3,119.52086433872869,2026-07-10 11h17.32.959751 -0400,
3,1,1,0,stimuli/scenes/scene_J2.jpg,Jungle,Tulon,stimuli/items/undersea_animal_4.png,Undersea,animal,si,None,2,0,0.5894165998324752,None,3,0.2974193999543786,None,2,1,1.478052199818194,None,2,1.125262999907136,None,0,3,3,3,0,1,1,1,,,,,997.5892762998119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.5868266997859,997.5892762998119,1001.5768804997206,None,1003.9773102002218,1004.9682296998799,1002.5687827002257,1002.5846287002787,1002.5846287002787,1002.5846287002787,-0.0009497003629803658,1003.1769447997212,2,0,0.5894165998324752,None,1006.4600895997137,1006.4678081003949,1006.9608533997089,1006.9514733999968,1003.6688427999616,1003.6760147996247,1003.6760147996247,1003.6760147996247,1003.9772552000359,3,0.2974193999543786,None,1004.968642000109,1004.9761194996536,1004.9761194996536,1004.9761194996536,1004.9761194996536,1006.4600164005533,2,1,1.478052199818194,None,1006.9539769999683,1006.9608533997089,1006.9608533997089,1006.9608533997089,1008.0938472002745,2,1.125262999907136,None,1008.0939050000161,1011.0853880001232,1001.5848788004369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_11h17.32.532,SBL_superimposed_retrieval,,2026.1.3,119.52086433872869,2026-07-10 11h17.32.959751 -0400,
3,2,2,0,stimuli/scenes/scene_U2.jpg,Undersea,Somar,stimuli/items/undersea_animal_7.png,Undersea,animal,sc,None,2,1,0.5846250001341105,None,3,0.4687187001109123,None,2,1,1.3776889005675912,None,2,1.4925075005739927,None,0,3,3,3,0,2,2,2,,,,,1011.0988974999636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.0967632001266,1011.0988974999636,1015.0856076003984,None,1017.6609634002671,1018.652320199646,1016.0777749000117,1016.0852426998317,1016.0852426998317,1016.0852426998317,-0.00039509963244199753,1016.6857398999855,2,1,0.5846250001341105,None,1020.0441381996498,1020.0515459002927,1020.5450718002394,1020.5354586998001,1017.1781695997342,1017.1847676001489,1017.1847676001489,1017.1847676001489,1017.6609076997265,3,0.4687187001109123,None,1018.6569272000343,1018.6600411999971,1018.6600411999971,1018.6600411999971,1018.6600411999971,1020.0440750000998,2,1,1.3776889005675912,None,1020.5378550002351,1020.5450718002394,1020.5450718002394,1020.5450718002394,1022.0444662999362,2,1.4925075005739927,None,1022.0445247003809,1025.035515599884,1015.0932622002438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_11h17.32.532,SBL_superimposed_retrieval,,2026.1.3,119.52086433872869,2026-07-10 11h17.32.959751 -0400,
3,3,3,0,stimuli/scenes/scene_U1.jpg,Undersea,Malbow,stimuli/items/undersea_animal_20.png,Undersea,animal,sc,None,1,0,1.1457356996834278,None,1,1.4307607002556324,None,2,0,1.3671879991889,None,3,1.5564984995871782,None,0,3,3,3,0,3,3,3,,,,,1025.048166600056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.0460460996255,1025.048166600056,1029.035553900525,None,1033.127628300339,1034.118835600093,1030.0279195001349,1030.035323800519,1030.035323800519,1030.035323800519,-0.0007227007299661636,1031.1940967002884,1,0,1.1457356996834278,None,1035.5026741996408,1035.5103278998286,1036.0016163000837,1035.9942006999627,1031.687869399786,1031.6947311004624,1031.6947311004624,1031.6947311004624,1033.1275709001347,1,1.4307607002556324,None,1034.1192602002993,1034.1267082002014,1034.1267082002014,1034.1267082002014,1034.1267082002014,1035.502611800097,2,0,1.3671879991889,None,1035.9950983002782,1036.0016163000837,1036.0016163000837,1036.0016163000837,1037.5611049998552,3,1.5564984995871782,None,1037.561162300408,1040.5522017003968,1029.0438473997638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_11h17.32.532,SBL_superimposed_retrieval,,2026.1.3,119.52086433872869,2026-07-10 11h17.32.959751 -0400,
3,4,4,0,stimuli/scenes/scene_U2.jpg,Undersea,Somar,stimuli/items/undersea_animal_10.png,Undersea,animal,sc,None,2,1,0.5893510999158025,None,3,0.5999036999419332,None,2,1,1.0249279998242855,None,2,0.6526033999398351,None,0,3,3,3,0,4,4,4,,,,,1040.5644506001845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040.5622421000153,1040.5644506001845,1044.5524327997118,None,1047.261463000439,1048.2527815001085,1045.5444930996746,1045.552137600258,1045.552137600258,1045.552137600258,-0.0006479993462562561,1046.1531098000705,2,1,0.5893510999158025,None,1049.2865484002978,1049.2940389001742,1049.7851549005136,1049.7774539003149,1046.6469390001148,1046.653714899905,1046.653714899905,1046.653714899905,1047.261403299868,3,0.5999036999419332,None,1048.2532227002084,1048.2605985002592,1048.2605985002592,1048.2605985002592,1048.2605985002592,1049.2864830000326,2,1,1.0249279998242855,None,1049.7783852005377,1049.7851549005136,1049.7851549005136,1049.7851549005136,1050.4450816996396,2,0.6526033999398351,None,1050.4451393000782,1053.4361381996423,1044.560434400104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,1,short,A,2026-07-10_11h17.32.532,SBL_superimposed_retrieval,,2026.1.3,119.52086433872869,2026-07-10 11h17.32.959751 -0400,
